,평점,날짜,후기
191,4.0,2021.07.05.,"동백나무 테마공원으로, 곳곳에 아름다운 공간들이 많고, 의자/탁자 등과 같은 휴게시설들도 편하게 곳곳에 배치돼 있음.
카페에서 판매하는 쿠키/음료들도 맛있고, 숲에서 새들이 지저귀는 소리도 들리고. 기념품가게 구경하는 재미도 쏠쏠."
192,4.0,2021.07.02.,
193,3.7,2021.06.27.,"포토스팟이 많아요!
구석구석 잘 꾸며져있어요 ㅎㅎ
휠체어도 빌릴 수 있으나 
휠체어로 다니기엔 불편한 길이 대부분입니다.
방문하실 분들은 미리 삼각대 셀카봉 꼭꼭 챙겨가세용!!"
194,4.8,2021.06.26.,수국밭... 넓고 볼 것도 많고 시간 가는 줄 모르고 돌아다녔어요 꽃 좋아하시면 최고입니다 너무 좋아요 나중에 가족과도 방문할게요
195,4.4,2021.06.25.,사진 이쁘게 찍으라고 만들어 둔 곳에서 사진찍는다고 ㅈㄹㅋㅋ 틀내 쉰내 나니까 -꼰- 하실거면 느그집에서 하세요 ㅎㅎ
196,4.4,2021.06.15.,"꽃밭 너무 좋아요
걸음걸음 향기도나고
수국이 많아요:)"
197,3.8,2021.06.09.,5월 말의 카멜리아힐은 수국이 가득합니다. 다른 꽃은 거의 없어서 약간 물리기도 하네요.
198,4.7,2021.06.02.,좋아용
199,3.8,2021.05.23.,여행은 사진이 남는구나 하는 분들이 우르르 오셔서 너도 나도 포즈를 잡는 곳이다보니 거리두기는 없고 계속 사람이 몰려듬
200,4.6,2021.05.22.,
201,4.2,2021.05.22.,
202,5.0,2021.05.20.,
203,1.2,2021.05.17.,
204,5.0,2021.05.12.,
205,4.7,2021.05.10.,"너무 멋있어요~
이국적인곳도 있고요~^^
힐링 제대로 에요"
206,4.2,2021.05.10.,
207,3.1,2021.05.10.,"수국이 있다는 블로그를 보고 어떻게이렇게 빨리피나했더니 온실에서 피워나왓나봐요. 너뮤예뻤어요.근데 어버이날갔더니 사람진짜 너뮤많아서ㅋㅋㅋㅋㅋㅋ 입구에서 큐알체크인하는데 줄을 이만치섬ㅋㅋㅋㅋ 
안에들어가면 수국반 사람반ㅋㅋㅋㅋ"
208,5.0,2021.05.08.,"꽃내음~ 
커피향~
제주바람~
최고..."
209,4.0,2021.05.04.,이뻐요~~
210,3.4,2021.05.02.,"꽃 예쁘고 사진 찍기 좋고 다음에 또 오고 싶다
의외로 기념품이 괜찮았음"
211,2.9,2021.04.25.,
212,3.8,2021.04.25.,"동백꽃이 피는 철은 아니지만, 수국을 비롯해 여러 가지 꽃들과 함께 즐거운 시간을 보냈습니다.
아기자기한 산책로와 예쁜 사진을 찍을 수 있는 장소가 다양한 좋은 여행지입니다."
213,4.4,2021.04.21.,아직은 수국이 실내 정원 뿐이지만 좋아요
214,2.0,2021.04.17.,"매표소에서 일하는 
남자인간분 한바탕 싸운뻔... 욕나올뻔.....
몰라서 그런건데 인상쓰며서 
소리지르면서 온도 체크안했다고 
궁시렁거리고.... 
사람많고 힘든 거 아는 데 
그런씩으로 하면 잘되시겠내요....
직원인지 알바인지 손님에 대한 
교육좀 시키시죠......"
215,2.7,2021.04.10.,매표소에서 알바하는 남자직원 교육좀 시키세요 예의가 너무 없습니다
216,3.4,2021.04.01.,우연히 만난 보물같은 장소!
217,4.6,2021.03.31.,여기 너무 이뻐요!! 사계절이 궁금해지네요!
218,4.6,2021.03.24.,날 잘 잡구가면 좋을거 같아영 입장료값만큼 사진으로 뽕빼야쥬
219,4.4,2021.03.20.,기대이상. 너무 좋았음.
220,4.1,2021.03.04.,그냥 이보다더 좋을수
221,3.8,2021.01.06.,밑에분 의견에 전적으로 동감합니다 동백꽃 끝물일때 오면 지저분하게 갈변된 것밖에 없어서 더 별로예요... 온실은 좋았지만 온실만 보기엔 입장료가 아까움
222,4.1,2021.01.03.,폭설때문에 동백이 다 떨어져서 실내온실과 전구 둘러놓은 나무 빼고는 사진 찍을 곳이 없었어요.. 넓긴 한데 전체적으로 비슷한 느낌이라 아쉬웠습니다.
223,3.6,2020.12.27.,
224,3.9,2020.12.20.,"전체적으로 산책로가 잘 꾸며져 있고, 중간중간 휴식할 곳과 야외 의자, 카페 등이 있어서 좋았어요. 다 도는 데에 1시간 정도라고 들었는데, 모든 코스 다 보고 사진 찍을 거 찍고 하면 1시간 30분은 걸립니다ㅎㅎ 12월에는 볼 게 동백밖에 없는데, 만개한 건 아니고 곳곳에 조금씩 있습니다. 그냥 산책한다고 생각하면 편해요. 주말에 갔는데 코스 초반 부분은 공사 소리 때문에 너무 시끄럽더라구요. 작업을 꼭 주말 피크 시간에 하셨어야 했는지 해서 아쉬워요."
225,2.9,2020.12.12.,"생각보다 넓었는데 전체적으로 볼거리가 많게 잘 꾸며놨고, 곳곳에 포토스팟도 좋았어요"
226,4.8,2020.12.05.,"1. 구석구석 정성가득한 손길이 느껴지며
2. 구역마다 다른 디자인 정원
3. 잠시 멈추어 생각하게 되는 글판들"
227,5.0,2020.12.04.,"언제가도
이쁘고 낭만스러운곳"
228,4.0,2020.12.01.,여러 종류의 동백꽃이 풍성하게 피어 있어서 좋았음. 동백의 종류와 유럽과 아시아 동백에 대한 소개글도 잘 되어 있어 좋았음. 넓은 평수에 비해 구역별로 특징있게 꾸며지지 못한 점이 좀 아쉬움.. 그러나 계속 개발하고 노력하는 모습이 보임.
229,4.8,2020.12.01.,
230,3.0,2020.11.27.,20201127
231,2.7,2020.11.26.,
232,4.3,2020.11.25.,"경치가 좋긴한대 미로찾기같아요
안내해주시는분이 있으면 좋을꺼같아요
기대한 동백꽃은 못봤어요"
233,4.5,2020.11.25.,실망요~~~
234,2.5,2020.11.23.,사진을 위한 곳! 사진찍으실 분 꼭 가세요!!
235,4.2,2020.11.22.,동백 없는 벚꽃 필때 갔는데도 여기저기 예뻤어요
236,3.9,2020.11.20.,가격대비 훌륭하다고 생각합니다. 가을정원 핑크뮬리가 누워서 좀 아쉬웠고 대형버스 관광팀이 많슺니다. 아주일찍가시는게 구경하기 좋을듯!!
237,3.6,2020.11.15.,2주후에 방문하면 대만족할듯
238,4.2,2020.11.14.,"동백꽃, 멋진풍경"
239,4.3,2020.10.31.,이뻐요 사진찍을 스팟도 많이 준비되어 있어요
240,3.1,2020.10.30.,생각보다 컸어요~ 사진 찍기도 좋고 걷기 좋네요~ 동백꽃 필때가면 더더 이쁠듯!! 핑크뮬리는 출구쪽에 있어서 다 돌아보고 나와야있구용
241,4.4,2020.10.21.,"계절마다 꽃이 바뀌니 계절마다 한번씩 가볼만할듯해요 동백질쯤 수국 한창 필때 갔는데 좋았어요 사진 찍는곳엔 사람들이 줄서서 찍고
동물 먹이도 사서 먹이고 남편이 동물 좋아해서 먹이주느라 돈좀 썼네요 ㅎ"
242,5.0,2020.10.20.,예쁘고 좋아요
243,3.2,2020.10.19.,"원래 초겨울에 피는 동백꽃과 예쁜 화원으로 유명한 곳이지만, 이곳은 가을에 와야 제맛
새로이 꾸며놓은 가을동산엔 핑크뮬리, 억새 등등
한라산이 바라보이는 곳에 엄청 넓게 잘 꾸며놨음"
244,4.6,2020.10.13.,"입장료가 아깝지 않아요^^
맑은 가을날^^ 넘 이쁜 가을을 만끽^^"
245,4.6,2020.10.12.,"3번째인데 여전히좋네요
생각지도않은 핑크뮬리?있어 더좋았어요"
246,4.3,2020.10.12.,편안하게 걷기에 좋습니다.  가격 때문에 자주 갈수는 없겠지만.
247,4.2,2020.10.10.,"억새,뮬리 조성 잘 해두었습니다.
가을국화가 부족한건 아쉽습니다."
248,3.3,2020.10.10.,동백꽃 피는 시기에 가시길.. 가을정원 딱 한군데 빼고 그냥 다른 휴양림보다 못해요. 입장료는 8천원씩이나 되는데..
249,4.0,2020.09.11.,
250,3.2,2020.09.11.,
251,4.3,2020.09.06.,제가 갔을 땐 비록 꽃 등이 거의 없어서 아쉬웠지만... 그래도 아기자기하니 예쁘게 잘 되어 있었어요. 예뻤어요.
252,3.9,2020.08.26.,
253,4.5,2020.07.18.,꽃두 이쁘고 관리가 잘되있어 산책하기 좋아요~♡
254,4.5,2020.07.13.,"예쁘고 좋아요
수국 이제 끝물인듯합니다"
255,4.0,2020.07.13.,현재 치자꽃 향기 가득하고 수국도 한껏 즐기길수 있네요. 안개 낄 때 가서 분위기 지렸음
256,4.6,2020.07.13.,다녀온날이 유독 사람이 많은건지 원래그런건지 원하는 포토존에서 사진찍기 조금 힘든감이 없지않아있었습니다
257,1.6,2020.07.12.,여기 성인 입장료가 인당 8000원임 여자친구랑 둘이 16000원인데 내가 두시간 일해야 여길올수 잇는데  볼거읍다 호구같이 사진만 찍어주고 나옴
258,3.4,2020.07.02.,"기대이상으로 너무 좋고 자연이라는 느낌이 들었음
수국이 너무 좋았다"
259,4.0,2020.06.24.,사람이 너무 많으니 조용한 곳을 좋아하시는 분들은 다른 제주의 아름다움을 즐기시는 편을 권해요.
260,4.7,2020.06.23.,"넓고 꽃들도 예뻤어요 참고로, 꽤 걸어야하고, 야외 공간이 넓으니, 너무 더울 때는 피하기는 게 좋을 것 같아요"
261,4.2,2020.06.22.,2년전보다 더 풍성해졌네요. 온실카페가 새로 생겼던데 비오는날이어서 특히 너무 좋았어요. 입장료 아깝지 않은 명소예요.
262,3.7,2020.06.15.,"수국 잘 피어있고 정원 관리도 잘 되어있음! 
 포크존도 많았지만 살짝 지루한 감도...
다음엔 동백보러 와야지~~"
263,3.4,2020.06.08.,수국이 이쁜데 넘 화분이 잘보이고 낮아서 사진찍기 힘들다
264,2.5,2020.06.01.,"수국철에 와서 정말 예쁘고 구경거리도 많아 힐링하고 갑니다.

하지만 입장 후 중간에 있는 카페는 절대 드시지 마세요.

1천원짜리 무인카페 보다 맛없는 커피를 판매합니다. 무엇을 마셔도 상상이상으로 저렴한 커피 맛이 납니다."
265,4.0,2020.05.29.,한번쯤은 꼭 가볼만한곳 입니다 추천 드려요 ~~^^
266,4.8,2020.05.10.,
267,5.0,2020.05.09.,"겨울에 동백꽃 보러 갔었는데 생각보다 꽃이 무성하진 않아서 아숩 ㅠ
타이밍을 잘 못맞췄나봐요
가족들과 함께 재밌게 놀다가 왔어요
사진찍기에 좋습니다"
268,3.3,2020.03.18.,"잘정돈된  산책길 안내도 굳~
온실정원도 그윽한향기 좋았구
특히 카페정원은 정말 행복했어요
큰비누방울 이벤트~ 
돌절구에 가득찬 꽃잎들 칭찬해요~"
269,3.2,2020.03.17.,현재지금은 솔직히돈아깝다고생각한다 꽃이 다졋는데 ㅠㅠ 모르고들어갓다가.. 16천원만 손해봣다 할인이라도 해야지 아무것도없구먼 ㅠㅠㅠ몰랏네
270,4.8,2020.03.13.,시간이 부족했어요. 다음에는 넉넉히 시간 잡고 오겠습니다ㅠㅠ 좋았습니다~~~
271,4.9,2020.03.08.,동백이 다 졌지만 온실은 예뻤어요
272,3.9,2020.02.25.,"동백꽃이 많지는 않지만 여러가지의 동백꽃을 볼수있어요. 외국품종의 동백꽃까지
온실도 잘 꾸며져있고 천천히 산책하며 보기에는 좋습니다
아기자기한 소품들이 가는 길마다 있어서 좋았구요 수국이 피면 더욱 좋을꺼 같네요
한바퀴 천천히 산책하면 2시간 정도 소요되는거 같습니다~~~"
273,3.9,2020.02.12.,아쉽게도 꽃들은 많이 져서 시들시들했지만 그걸 만회할정도로 풍경이 너무이쁨.. 진짜 사이사이마다 꾸며놓은게 세련되고 온실 특유 냄새도 안나게 신경을 쓴거같았음 만약 갔을때 동백이 피어있다면 꼭 구석구석 다 돌아보길 바람
274,3.0,2020.02.08.,야외에 동백꽃이 생각만큼 피어있진 않았지만 소온실 대온실은 예쁜 꽃이 많이 있어서 좋았어요.
275,3.6,2020.01.20.,전구길은 예뻤음
276,4.0,2020.01.20.,밥 받으러 가는 줄을 연상케 하는 많은 인원 수와 더불어 좁은 통로 흐엉
277,4.0,2020.01.19.,"비가 내려 포토존 의자에 앉아 찍을 순 없었지만
비 오면 비 오는 대로 또 좋았네용 

네이버 예매하면 조금 더 싸게 갈 수 있어요! 
(쿠팡에도 있음!) 

중간중간 동백들 찾아 사진찍는 재미도 있었습니다 ㅎㅎ"
278,4.8,2020.01.18.,
279,3.9,2020.01.18.,
280,4.1,2020.01.09.,좋아요 잘 꾸며놨네요 넓고 예뻐요 네이버 예매로 할인받아 갔어요
281,3.6,2020.01.09.,산책하게 좋은 곳 ~ 미리 예매 쿠폰 할인은 기본으로 하셔야 하셔야 안아까우세요~
282,3.4,2020.01.04.,부모님이랑가서 사진많이찍어서 좋았어요 억새많은곳도 이뻐요
283,3.3,2019.12.26.,"동백꽃이 진 것도 있고 핀 것도 있고 입구 바깥쪽 도로에 더 많더라구요. 코스가 엄청 길어요. 걸어서 보면 1시간 소요되는데, 문제는 아이들있으면 첫번째 길에서부터 나가고싶어하는 모습을 보았습니다. 대부분 몇 코스 가다가 도로 나가셔요. 그거에 비해 가격이 굉장히 비쌉니다. 그냥 가면 1인당 8000원 이에요. 참고하시길 바랍니다. 동백꽃 좀 핀 곳이 3-4 곳이고 거기서 사진 많이 찍으시는데, 다들 왜이렇게 다 졌어. 아이들은 동백꽃이 어디있어? 그럽니다."
284,2.1,2019.12.25.,별로
285,3.1,2019.12.23.,"입구쪽에는 동백이랑 사진찍는 관광객들때문에 복잡하고 사진찍을 만한곳도 없다 싶었는데 
안쪽으로 들어가다보면 사람들이 분산되고 예쁜 동백들도 많아서 사진도 많이 찍을수 있음
처음에는 왜이렇게 비싸나 싶었는데 규모를 보면 비쌀만 하다 싶음"
286,4.5,2019.12.18.,12월 첫째주 다녀왔어묘 꽃이 막 탐스럽거나 하지않지만 아기자기한 공원 이뿌고 핑크뮬리랑 억새밭 신설되었어요
287,3.7,2019.12.16.,시기를 놓쳤는지..  꽃이 이쁘지 않네요..
288,4.2,2019.12.09.,"동백꽃보다는 개인적으로 갈대가 정말 아름다웠어요
한적하고 여유롭게 산책할 수 있는 곳이에요!"
289,3.9,2019.11.30.,"엄청 넓고 볼거리 많아요. 지금 딱 가기 좋아요 포토존 많구
나갈때쯤에 군고구마 파는데 JMT"
290,3.9,2019.11.06.,"꽃도 예쁘고 경치도 좋고
어디서 찍어도 예쁜 사진이 나와요"
291,4.2,2019.10.27.,사진 찍기 좋은 곳. 풍경도 좋습니다.
292,3.6,2019.09.13.,9월 방문. 볼거없습니다. 그냥 시간 때우려면 상관없어요. 화ㅡ관리하는지는 잘 모르겠어요. 유명세만 믿고 확장만 하는 듯. 감동도 감흥도 없어요. 확장할 예산으로 화장실 관리를 하는 게 나을 듯. 아! 안에서 커피는 사드시지 마세요. 돈 아까워요.
293,3.9,2019.09.06.,가을은 별로.. 문구들 색이 바래있고 꽃이 실내정원 외에는 펴있지 않은데 실내정원도 규모가 매우 작습니다. 그리고 카멜리아힐은 동백 나무가 매우 많아서 사실 겨울에 동백꽃 보러가는 것 말고는 큰 의미가 없는 것 같아요ㅠ 글고 가을에 모기 짱많음 주의
294,3.3,2019.07.27.,"일단 날이 너무 더웠고, 7월 중순 평일에도 사람들이 많았어요

처음에 들어가는 입구쪽에서는 뭐야 이게 다인가싶었는데 인내심가지고 걷다보면 포토존 많이 나와요. 사실 카멜리아힐은 사진찍으러 가는 곳인 것 같아요. 인싸 커플들 쫓아서 좋은 포토스팟에서 포즈 따라하면서 사진찍으니까 사진은 잘나와요 .

뭐 어쨌든 이제는 수국 없을 것 같고... 사실 다 말라서 죽은 노란색임 ㅜㅜ 겨울에 동백꽃 필때가 좋다던데 그때 다시와보고싶어요

아 그리고 입장권은 네이버에서 예매하는게 더 저렴하더라구요
그리고 매점에서 한라봉 쮸쮸바 꼭 사드십쇼 개당 2000원이긴 한데 쫀맛탱 (먹고싶다)"
295,5.0,2019.07.22.,"넘 감사합니다.

번창하세요.^&^"
296,4.2,2019.07.11.,"수국 보러갔는데 조금 시들시들함
동백때 오면 이쁠듯 그래도 만족하고 가요"
297,3.3,2019.06.17.,"두번째 방문 다 좋아여 다 그런데 사람이 많아서 별하나 뺏습니다.
점점 넓혀가는거 같네요  다음에도 들러보겠습니다."
298,3.6,2019.06.16.,입구 들어서자마자 수국보고 실망하지 마세요 후반부에 큰 수국밭 있어요 지금 만개했어요 조금 인위적인 느낌이 있지만 규모도 크고 관리도 잘되어있습니다 겨울에 동백피면 또 방문하고 싶네요
299,4.1,2019.06.08.,"공원 설계 아이디어는 좋지만 그 뒤의 시설관리가 잘 안 되네요.
2015년 2월, 2018년 2월에 이어 2019년 6월에 방문한 건데요
점점 시설이 낡아간다는 느낌이 들어요. 녹슨 시설물 교체가 필요해 보입니다. 수국은 그래도 볼만합니다."
300,4.3,2019.05.23.,"뭐든 방문시즌이 중요한듯 
수국이 만발해서 꽃구경 제대로 함
유모차는 길이 울퉁불퉁;;;
그것땜에 별하나 뺌"
301,3.1,2019.02.25.,
302,4.6,2019.01.16.,위미리랑 고민하다가 갓는데 대 만족! 참고로 초반에 힘빼지 마세요. 나중에 대온실??그쯤 가면 대박임!! 초반에 힘빼면 나중에 나오는 이쁜곳 다 놓침 !!
303,2.6,2018.12.23.,"뚜벅이는 참고하세요~~
동백이 덜피어서 이쁜지를 모르겠음"
304,3.7,2018.11.27.,"대중교통으로 가기 힘들어요
버스로 가능하지만 무조건 갈아타야하고
카멜리아힐로 들어가는 버스시간 물어봤을 때 1시간 5분인가 기다려야해서 택시타고 갔어요(나올 때도 택시,,,)
11월 말 여행한 기준으로 일반 나무는 시들고 동백꽃은 있었고 가을 정원 시즌이라서 핑크뮬리 있었어요
코스 순서대로 진행하고 10번 넘으면 다시 1~3으로 가서 볼 수 없어요.
네이버에서 6500원에 구입했는데 딱 6500원 정도예요
사진은 예뻐요 
애기 있는 손님은 조심해야할 것이 많아 보이고 편의시설은 있지만 늘려야할 것 같아요"
305,2.5,2018.09.05.,"9월초 방문..
당연한 것이겠지만 9월초 꽃은 하나도 없고..
어느지역 수목원 가는 것과 다를 것 없는..
굳이 제주도 와서 가볼만한 곳은 아닌듯."
306,3.6,2018.07.22.,7월 중순에 갔는데 수국이 다 타서 아쉬웠어오
307,3.0,2018.07.15.,사진찍기 좋네요
308,3.4,2018.06.16.,볼거리에 비해 비싸다는 생각
309,3.8,2018.05.10.,엄마와 같이 갔는데 제주도 관광지 중 제일 맘에 들어하셨어요 포토존도 많고 공기도 신선해요
310,4.0,2018.04.29.,예뻐요
311,3.4,2018.03.12.,왜 제주도 방문시 카멜리아힐을 다녀오라는지 몸소느꼈습니다. 연인끼리도 좋고 친구끼리 가족끼리 눈이 예뻐지내요 1년 뒤 도착하는 엽서도 서로 써보고 제주유명추천관광지중 가장 마음에 들었습니다.
312,3.2,2018.03.09.,사진찍는 스팟 많아서 좋음
313,3.7,2018.02.07.,"여기최고
겨울에 눈많이와서 꽃은 안폈는데도 예뻐요.
실온화원도 있어서 꽃구경할수있어요"
314,3.9,2018.01.29.,사진찍기 좋아요
315,3.1,2018.01.23.,"매일 수많은 사람들이 찾는 아시아에서 가장 크고 입장료를 8000원이나 받는 동백꽃정원이라고 하면서 정원 내에 있는 컨텐츠는 기념품가게가 주를 이루고 있어 너무나도 실망스러웠습니다. 그냥 산책 정도하면서 길따라 걷고 마는 것이라면 입장료를 8000원이나 낼 가치가 있는지.. 네임밸류에 걸맞는 동백나무 식물에 대한 정보도 하나 없고 많은 동백나무 종류가 있다면서 대형꽃모음사진 하나뿐, 어느 나무가 그런 꽃이 피는지 나무이름표도 없고. 게다가 그 많은 사람이 찾는데 기념품 가게는 4군데나 있으면서 화장실은 1-2칸짜리 있는 조잡한 건물 4개 정도 있었나.. 정원구성도 너무 생각한 고민없이 나무만 심어놓고 허접한 포토존에 조잡한 설치물. 그냥 길가에 핀 동백나무꽃이 더 아름답게 보였습니다 두번 다시 가고 싶지 않고 주인이 누군지 무척 궁금했습니다"
316,3.0,2018.01.02.,
317,4.8,2017.11.19.,11월은 살짝 애매한 거 같지만 그래도 좋다
318,4.3,2017.09.02.,전체적으로 아름답고 사진찍기 좋은 곳이 많다. 계절에 따라 피는 꽃이 달라서 시즌에 맞추어 가면 좋을 것 같다. 동백꽃이 피는 계절이 좋을 듯.
319,3.5,2017.08.01.,"동백꽃 있을때는 못 갔지만 천천히 구경하기 좋은곳
한번쯤 다녀올만 하다"
320,3.3,2017.03.22.,동백꽃
321,2.9,2017.01.31.,"17feb 가보고 싶어요.
제주여1-99. 카멜리아힐(2)
(skip for time)"
322,4.1,2016.12.31.,사진 찍기 좋은 명소
323,2.6,2016.08.03.,"셀카의 전당, 분위기가 좀 싸다. 학생 취향."
324,3.6,2016.03.20.,
325,3.1,2016.03.13.,
