,평점,날짜,후기
262,5.0,2022.11.03.,
263,4.7,2022.11.02.,최고..
264,3.9,2022.10.23.,
265,3.7,2022.10.21.,
266,3.0,2022.10.21.,온실은 난삽함. 실외 정원은 10년 후가 기대됨. 그래도 5000원 내고 가볼만 함. 단 서울 산다는 가정하에.
267,2.3,2022.10.18.,막상가면 생각보다 볼거 없고 온실도 금방봅니다. 동네 사람들은 산책하기엔 좋겠지만 여행가서 갈곳은 아닙니다.
268,4.9,2022.10.07.,
269,3.7,2022.10.02.,
270,5.0,2022.09.24.,
271,4.5,2022.09.21.,굿굿
272,4.1,2022.09.21.,ㅋㅋㅋㅋ
273,4.1,2022.09.18.,귯이에요
274,3.7,2022.09.17.,외부에서 본 거에 비해 온실규모가 적은 편. 평소 보지못한 식물 많긴 함. 주차 불편해서 2주차장에 주차함.
275,5.0,2022.09.15.,
276,5.0,2022.09.08.,
277,4.0,2022.09.07.,"3번 정도 가봤는데 갈 때마다 점점 나아지고 느낌이 제각기 다 다르네요.

1. 야외정원은 나무가 아직 어려서 그늘이 하나도 없습니다. 땡볕인 여름은 온실도 덥고 밖도 덥고 여러모로 힘듭니다. 여름에는 조금 추천하지 않습니다.
2. 간김에 구석구석 둘러보시기를 추천합니다.
옥상정원, 씨앗도서관, 상설전시관, 기프트샵 등등 건물 곳곳에 구경할 만한 장소가 있습니다.
3. 푸드코트는 가성비 떨어지지만 이건 어느 곳이나 그럴 것 같네요.
4. 지하철역으로 나가는 길이 안내가 잘 안 되어 있습니다.

온실 규모가 작고 야외정원 식물이 아직 자라지 않아서 5천 원 내고 볼 수 있는 게 적다고 생각하실 수도 있지만 한 번쯤 가볼 만 합니다. 구석구석 보면 2시간 정도 볼 수 있어요."
278,4.0,2022.09.04.,good
279,3.9,2022.09.03.,야경 굿~♡
280,4.8,2022.09.03.,
281,3.6,2022.09.02.,
282,3.5,2022.09.01.,
283,3.1,2022.08.28.,
284,4.7,2022.08.27.,
285,4.4,2022.08.27.,
286,4.3,2022.08.02.,
287,4.4,2022.07.31.,
288,2.5,2022.07.24.,
289,3.8,2022.06.26.,아따 멋져부러
290,4.2,2022.06.20.,수국전 잘 봤습니다. 이국적인 식물 다양하게 볼 수 있는 기회였고 잘 꾸며져 있어서 좋았어요.
291,4.3,2022.06.11.,대한민국에서 볼 수 없은 식생들이 매우 많습니다. 생태학자를 꿈꾸는 아이들에게 추천합니다.
292,4.2,2022.06.07.,온실은 아주 좋았어요. 야외는 식물들이 자리잡고 나무가 자라려면 시간이 더 필요해 보여요
293,4.3,2022.06.07.,근처에 사는것이 아니라면 시간투자해서 일부러 찾아갈 정도는 아닌것 같고 근처에 갈 일이 있을 때 가면 좋을거같아요.
294,3.3,2022.06.05.,
295,3.6,2022.05.26.,이쁨
296,4.3,2022.05.21.,"넘 기대한건지..
별로입니다.

좋은점은!
+추가) 야경, 밤에가면 되게 좋다.★★★★★
1. 깨끗한 화장실이 군데군데 있다.
2. 그래도 근처에 이곳이라도 있어 다행이다.

안 좋은 점

1. 일단 해가 떠 있는 시간에는
썬글린스 or 모자 or 양산이 없으면
돌아니다니 힘들 정도로
그늘이 없습니다.
나무들이 길 멀찍이 심어져 있습니다. 
10년 20년 뒤를 보는 큰 그림일까요?

2.두 호수 중에 한 쪽은 시멘트조경이고
한 쪽 호수는 조경은 자연스럽게 하려고 노력한 듯 하나 접근도 못합니다. 경보 울림.

3.앉아서 쉴곳도 많이 없고 그늘진 쉬는 곳은 더 귀합니다.

4.전체적인 조경이 규칙성도 없고 그렇다고 자연스럽지도 않아요. 시멘트 천국.

5.철도가 가깝게 지나다니는데
그밑에 호수 라인 따라 만들어 놓은 길을
못 지나다닙니다. 
호수 돌다가 뒤돌아서 왔던 길을
다시 돌아가야 합니다.

6.넓은데 한강이나 천같이 돗자리 펴고 쉬면서 공간을 즐길 수 있는 그런 공간은 아닙니다.

7.자전거 안 됩니다.

철저한 관리 하에 적당히 운영되는 느낌입니다.

식물원은 한번 쯤 볼만하고요."
297,3.7,2022.05.21.,동네에 이런 곳이 있는 건 참 좋은데.. 막 이것때문에 여기 오실 정도는 아니고.. 가격 조금 내려도 좋을 덧 같고요.. 내부 많이 습해요.
298,2.2,2022.05.06.,무료하면 되겠구만. 볼것도 없고 규모도 작고 운영도 미숙하고..다른데서 다본것들뿐이고. 스카이워크는 다락방 수준이고..개는 왜 끌고아서 똥싸고 짖어대고..갈일없다
299,3.0,2022.04.30.,매우 역겨운 경험
300,3.7,2022.04.10.,3월1일에 갔는데 더웠음
301,1.0,2022.04.03.,주차 개판 주변 유료주차장 받지 않고 공영도 주말에 주차를 받지 않아 개판
302,4.3,2022.04.03.,1점 말고 3점 은 안될까...요!
303,4.1,2022.03.28.,좋았음
304,3.8,2022.03.26.,"주말 2시 방문. 혼잡 시간대(2~4시)라고 했는데 사람 많긴 많음.

내부는 매우 습하고 더워서 겉옷은 보관함에 맡기는 걸 추천. 날씨가 쌀쌀한데도 불구하고 안에서 반팔입은 사람 꽤 많이 봄.

야외도 넓고 따듯해진 후에 온다면 볼거리 많을 듯. 한 번쯤 가보는 것도 나쁘지 않은 곳."
305,2.3,2022.03.26.,조악한 조형물. 촌스러운 기념품 가게. 일반 공원과 다를게 없는 야외공원.
306,4.7,2022.03.21.,"한번쯤은 와볼만하다고 생각함
한바퀴 돌기 적당한 규모
한시간이면 충분히 돌아봄
식물원 안에 카페에서 목 축이고
굿즈샵 구경하면 꽤 알차다
식물원 내부는 고온다습함"
307,4.2,2022.03.10.,서울에 이런 공간이 있어서 좋긴 한데 온실 자체는 생각보다 규모가 작고 겨울에는 야외 정원에 볼게 없음. 온실 내부는 다양한 식물들을 볼수 있어서 좋았지만 식물들이 의외로 건강해보이진 않아서 약간 아쉬움.
308,4.8,2022.03.10.,산책하기 좋아요
309,3.3,2022.03.01.,
310,2.8,2022.02.13.,
311,3.9,2022.02.13.,잘해놨다 !
312,3.6,2022.02.12.,"문화공간: 삐빅 삐빅

공원내 자전거 이용하는 인간: (심하게 고장남)"
313,4.4,2022.01.26.,"진짜 너무 좋았어요
일찍 가지 않아서 폐장 시간에 쫒겨 나온 게 한
어른 오천 원이라는 금액으로 이런 곳을 볼 수 있단 건 행복이에요..."
314,4.7,2022.01.22.,"강력 추천!!
식물 관리는 물론 모든 시설이 다 잘되어 있습니다.
아기자기한 포토존까지^^

온실정원의 어린왕자와 바오밥나무.. ♡
장미 필 때도, 주제정원 포함 꼭 다시 와볼 겁니다."
315,5.0,2022.01.16.,예뻐요 봄에 꼭 다시가고싶어요 진짜 잘되어있어요
316,4.7,2022.01.02.,
317,3.7,2021.12.16.,"친구랑 갔는데 너무 좋아서 또 가고 싶음
부지도 넓어서 다 둘러보려면 시간이 꽤 오래 걸림
봄에도 곤충 없고 온실 엄청 더우니까 가볍게 입고 가는 것이 좋음
어르신들이 대포 들고 풍경을 찍고 있음 아닌게아니라 풍경 명소
강아지 산책시키러도 많이 오는듯"
318,4.0,2021.12.05.,분위기좋고 식물도 많고 잘 꾸며져있어요 좋아요
319,3.2,2021.11.26.,"너무 좋아서 이 쪽으로 이사가고 싶음
돈 벌어서 간다!!!"
320,3.8,2021.11.24.,가까우면 매일 가고 싶은 곳
321,4.2,2021.11.21.,"산책하기 매우 좋고 잘 조성되어있음

평일에는 엘지사람 짱많아서 입조심해야함"
322,4.3,2021.11.21.,
323,3.2,2021.11.10.,"실외 주제원과 실내 온실 식물원으로 분리 운영.
야외는 소소하게 걷기 좋고, 실내는 습한 외국 식물들이 엄청나게 많이 전시돼 있음.. (그래서 더움;;)
한번쯤 방문해 보는 것도 나쁘지 않음.. 그러나 주말은 무조건 비추!
입장료 받는데 주차비 따로 받는 건 무엇?
다만 제로페이는 30% 할인.."
324,2.9,2021.10.31.,사람너무많음 주차장 자리 충분히 있는데 한참 줄서야함
325,2.0,2021.10.21.,
326,3.8,2021.10.19.,입장료 안아까울 정도로 잘 꾸며놨음
327,4.5,2021.10.18.,생각보다 볼게 많이 없다. 길어야 1시간 컷
328,4.5,2021.10.13.,
329,4.1,2021.10.04.,"사람 너무우우우 많아욬ㅋㅋㅋㅋ 
입구까지 갔다가 도망침ㅋㅋㅋㅋ큐ㅠㅠㅜ 
가고싶은데"
330,3.8,2021.10.02.,"집 앞이면 가겠지만…
먼 거리라면 궂이 안 갈 것 같은 생각이 들었음"
331,4.3,2021.09.29.,
332,3.8,2021.09.29.,
333,3.0,2021.09.28.,
334,2.6,2021.09.28.,
335,5.0,2021.09.27.,
336,4.0,2021.09.26.,❤
337,3.4,2021.09.24.,
338,4.0,2021.09.23.,
339,3.6,2021.09.22.,특별하진 않지만 서울에서 나름 볼만했어요
340,4.9,2021.09.18.,"꽃에 관심은 없지만, 식물원 구경을 좋아해서 간간히 방문함. 실내 정원은 그렇게 크진 않지만, 야외가 넓어서 산책하며 구경하기에 좋아요."
341,4.5,2021.09.12.,
342,5.0,2021.09.08.,
343,3.7,2021.09.05.,
344,3.2,2021.09.03.,
345,3.3,2021.09.01.,
346,3.3,2021.08.30.,"아이씨... 여기보고 갓는데, 월요일은 휴관이라함. 똑바로 정보를 올리시지."
347,4.3,2021.08.26.,
348,3.5,2021.08.16.,"직원의 코로나19 양성 판정으로 22일까지 휴관
주제정원 무료 관람
엄청 더웠고 아마 노인들은 산책하다 쓰러질 수도 있다 물 부채 양산을 가져가는 것이 좋다
쉴 곳이 별로 없다
그리고 길도 좀 어렵다 워낙 구불구불해서...
하지만 식물원 자체는 매우 훌륭하다
봄이나 초여름에 왔으면 좋았을 텐데...
직원 서비스태도도 훌륭하다"
349,4.0,2021.08.04.,좋아요
350,3.9,2021.08.01.,
351,3.3,2021.07.27.,
352,4.1,2021.07.21.,
353,4.4,2021.07.17.,"새로 만들어진 공원이라 깨끗하고 관리가 잘 되어있음
수유실도 깨끗하고 좋음
다만 아직 나무들이 어려서 그늘이 많이 없는게 단점
시간이 지나서 나무들이 더 무성하게 자라면 점점 좋아질 것 같음"
354,4.5,2021.07.11.,
355,3.1,2021.07.09.,식물원이 이렇게 스펙타클하고 볼거리가 많은지 처음 알았네요. 너무 예쁘고 재밌었습니다. 근데 여름이라 꽤 더웠고 너무 일찍 닫는게 좀 아쉬웠어요.
356,4.6,2021.07.03.,향선이와 마지막으로 데이트 했던 곳. 향선아 사랑해. 늘 행복해야 되
357,1.3,2021.06.26.,
358,4.3,2021.06.25.,"넓고 쾌적한 호수공원 그리고 밤이되면 알록달록 조명이 변하는 식물원..
산책 조깅 하시는 분들도 많고 혹은 연인과 데이트하기에도 참 좋은곳. 마곡나루 역쪽이나 양천향교역쪽으로 나가면 먹거리도 많음. 한강쪽으로 연결된 굴다리 지나면 습지공원과 한강전망대로 갈 수 있어요. 야경 진짜 이쁩니다."
359,5.0,2021.06.22.,
360,4.3,2021.06.21.,"식물원은 최고네요 조경부터 분위기 굿굿
시간없으면 야외공원은 패쓰해도 될듯 볼꺼 없어요"
361,4.4,2021.06.21.,저녁에도 운치 있어요
362,3.2,2021.06.20.,이 동네 살고 싶은 이유
363,4.5,2021.06.12.,너무 너무 너무 좋음
364,3.7,2021.06.08.,"성인입장료 5000원
제로페이는 할인됨
온실에 식물도많고 사진찍기도좋음
입장객에 비해 주차공간이 적은것같음"
365,4.6,2021.06.06.,처음보는 신기한 식물들이 많아요~
366,4.1,2021.05.30.,
367,4.1,2021.05.28.,"주차장이 좁지는 않으나, 넘치는 경우 줄을 서야 하니, 여차하면 아예 외부 북쪽 가까이에 있는 공영 주차장을 권합니다...  서울 시 속에 이만한 녹색 공간이 흔치 않습니다. 아니 실내 공간으로는 최고입니다.  외부 주차장까지 있어 널찍하고, 비가 오든 눈이 오든 사철 관람이 가능하니 금상첨화, 과연 이처럼 비싼 땅에 이런 공간을 확보하느라 애쓴 사람들이 누구인지 궁금하고 감사할 지경입니다."
368,3.7,2021.05.28.,
369,3.2,2021.05.24.,부모님 모시고 가기 좋습니다 사람이 많고 주차가 힘들 수 있어 주말 피크시간 피해서 가시는 게 좋을 듯합니다 서울시에서 이런 곳 많이 만들어줬으면 좋겠습니다^^
370,4.3,2021.05.22.,"식물원은 다좋은데 

야외에 있는 커피숍 드릅게 맛없네


자몽에이드를 그렇게 맛없게 하기기도 힘들텐데..

문방구앞 불량식품보다도 맛읍어....우엑 밑에 설탕만 안녹아서 가라앉아잇고..."
371,3.5,2021.05.20.,사람만 없으면 best
372,3.6,2021.05.15.,먼 거리에 비해 그렇게 볼 건 많이 없었다
373,5.0,2021.05.11.,"식물원 안도 좋으만 정원도 좋고, 호수원도 좋아요. 한달에 두번정도 방문해요."
374,3.7,2021.05.11.,"좋네요.
근데 옆에 다 회사 건물들이라 판교같아요 ㅠㅠ"
375,4.2,2021.05.08.,힐링
376,3.9,2021.05.03.,여기 매주 월요일 쉽니다. 카카오맵에 영업중이라고 떠서 쉬는 날인 줄 모르고 갔다가 그냥 밖에서 둘러보고 나왔는데 주차비는 제대로 받네요.
377,3.8,2021.04.24.,근처 지나가는 김에 큰 기대없이 들렀는데 엄청 좋았습니다. 야외에 형형색색의 꽃들이 심어져 있었습니다. 4월 11일에 방문했는데 튤립과 수선화가 정말 빼곡히 있더라구요. 온실은 가볼까 하다가 대기가 너무 길어서 포기했네요. 다음에 여유가 있으면 온실도 가보고 싶어요.
378,4.6,2021.04.22.,외부도 내부도 예쁘게 잘 꾸며져있어 좋았습니다 오천원이 전혀 아깝지 않아요 계절마다 풍경이 다를것같아서 다음에 또 오고싶네요
379,4.1,2021.04.16.,
380,4.0,2021.04.05.,온실정원은 별로 볼게 없어요 ㅠㅠ 30분 보니까 끝.. 비오는 날이라 야외는 못보고 비내리는거 보다 왔어요.. 4층 푸드코트에서 리조또 돈까스 먹었는데 맛은 있으나 가격이 쎄요.. 날 좋은 날에 야외정원 보러 다시 와야겠어요. 야외는 무료에요
381,3.4,2021.04.03.,
382,4.5,2021.04.02.,
383,4.2,2021.04.01.,
384,4.3,2021.03.24.,주말엔 사람 너므 많아요오...
385,5.0,2021.03.22.,
386,5.0,2021.03.10.,
387,3.8,2021.02.25.,제로페이할인
388,3.1,2021.02.13.,아니 안에 줄이 이렇게 길면 표사기전에 말을 해줘야하는거 아니냐
389,3.1,2021.02.12.,"애기들이나 부모님들 모시고 가긴 아주좋습니다, 입장료도(5000)적당하고~"
390,4.4,2021.02.10.,
391,3.4,2021.02.07.,"한겨울에도 코트나 패딩입고 
온실 들어가면 땀 삐질삐질 각.
옷은 얇고 가볍게 들어가시길! 
식물종류도 많고 너무 잘 조성해둬서 구경하기ㅇ짱짱 좋았음 강추강추"
392,4.4,2021.01.31.,
393,3.3,2021.01.27.,최고예요
394,3.9,2021.01.07.,강서구 명물
395,4.2,2021.01.06.,"식물원이 크고 시설은 깔끔한대
아직 뭔가 부족한 느낌이 쪼오금 잇어여"
396,3.4,2020.12.29.,너무 너무 좋아요
397,1.2,2020.12.18.,.
398,4.4,2020.12.15.,걷기 좋아요 낮에도 밤에도
399,3.0,2020.11.21.,
400,4.4,2020.11.10.,행복한 시간 보냈어요
401,4.2,2020.11.10.,
402,3.1,2020.11.03.,넓은 공원
403,4.0,2020.10.31.,항상 가는 곳 언제 가도 좋음ㅎㅎ 최고최고!!!
404,2.9,2020.10.17.,
405,4.0,2020.10.14.,
406,5.0,2020.10.14.,
407,4.4,2020.10.08.,걷기좋음
408,4.4,2020.09.28.,새로 지은 공원치곤 일산 호수공원처럼 자전거를 못타서 너무너무너무너무너무너무너무 아쉬워요!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
409,4.8,2020.05.20.,"아아 마곡의 명물 마곡의 자랑
30초거리 사는 동네주민입니다
서울식물원 자체보다는 
서울식물원을 담고있는 ‘보타닉파크’ 전체를 보셔야 진짜입니다.
특히 밤에 와보세요. 썸타는 사람과 커플 되기는 순식간ㅎ
한강까지 연결되어있는 이 정도 규모에 이 정도 쾌적함, 
서울에 이런 인프라가 쉽지 않죠
작정하고 만들었다는 느낌이 납니다
몇 년 지나면 엄청나게 유명해질테지만 평생 나만 알고싶다"
410,4.1,2020.03.27.,
411,4.1,2020.03.02.,"집주변이라 너무 좋아요













근데 조금 멀다는건 함정"
412,4.9,2020.02.27.,요새 딱 가기 좋네요
413,4.1,2020.02.19.,식물원 너어어어어ㅓ어무 좋았어요
414,3.0,2020.01.22.,"입구가 어디인지 안내판도 없고, 매표소 직원은 제로페이 결제도 헷갈리고, 온실 가는 길 역시 이정표도 없이 이리저리 헤매게 만들고... 하드웨어는 잘 만들었는데, 소프트웨어가 영 한심하네요. 운영하는 서울시가 세심한 주의를 기울이길 바랍니다."
415,3.3,2020.01.18.,Botanical Garden
416,3.4,2020.01.04.,
417,3.9,2019.12.29.,
418,4.7,2019.12.26.,가깝고 커피도마실수 있고. 좋아요
419,4.4,2019.09.07.,새 집 냄새가 아직 남아있으나 서울의 명소가 되기 충분한 곳
420,5.0,2019.08.20.,호수가 특히 밤에 멋지네요
421,2.5,2019.06.26.,"별 다섯개 다 드리고 싶었지만 아쉬운 점을 말하자면 카페에서 사과슬러쉬를 주문했는데 종이컵으로 나와서 실망...  테이크아웃도 아니고 카페 안에서 먹을 건데...
가격은 오천원이 넘는데 이천원도 아깝다는 생각이 들더라구요~~~ 
서비스도 별로였어요 슬러쉬라 빨리 녹지 않아 빨대로 먹기 불편해서 혹시 숟가락이 있는지 물어보니 팥빙수를 팔지 않아 없다는 겁니다
그래도 손님 중에 저희 같은 사람도 있을테고 숟가락이 아니더라도 빨대 끝에 숟가락 모양으로 생긴게 있던데 손님에 입장에서 조금이라도 생각한다면 필요하지 않을까요?  훨씬 떠먹기도 좋구요~~~

차라리 근처 예쁜 카페로 갈 걸 후회도 했고 다음부턴 이용안 할 생각입니다"
422,3.0,2019.06.06.,그런대로 잘정리 됬는데  좀아쉬었어요
423,3.0,2019.05.31.,식물들이 정비도 제대로 안되어 있었고 온실 너무 심하게 더웠다. 다시 갈지는 모르겠지만 사람 너무 바글거려서 정신 없어요.
424,5.0,2019.05.14.,"서울식물원, 습지원 호수공원, 마곡벽산 앞 생태공원까지 연결되고, LG, 코오롱 등 많은 기업과 공원이 함께 어우러져 있어 최고의 공원으로 성장하겠네요~ 이곳 주민들에게 최고의 선물이네요"
425,3.8,2019.05.09.,식물이 다 타죽고 말라죽는데ㅜㅜ 이건 식물원이 아니야
426,3.4,2019.05.02.,"정식개방전에 다녀왔는데 좋았어요.
사람이 많아서 구경하기 좀 아쉬웠던거 빼면ㅎㅎ"
427,3.6,2019.04.30.,
428,1.0,2019.04.09.,"개장 전에 다녀왔는데 정말 별로였습니다. 
관리도 별로고, 식물원인데 식물들이 말라 죽어가는걸 보고 왔어야 해서 마음이 너무 아팠습니다. 
구조도 별로 였습니다. 걷는 길이 너무 좁았고 
전체적으로 돔형의 좁은 느낌의 식물원이였네요. 흑흑"
429,3.1,2019.03.27.,정식 개장 전인데도 관리가 잘 되어있고 날 좋고 꽃 피면 난리날듯. 다만 주차장은 공간이 부족하다 그러고 자전거 거치대도 없는게 좀 아쉽습니다. 한강에서 접근성도 좋은데 자전거 편의성도 있었으면 좋겠습니다.
430,4.3,2019.03.17.,
431,3.3,2019.03.08.,좋습니다 평일에도 사람 많네요~^^
432,3.9,2019.02.15.,겨울에.아이들과함게하면  넘좋아요
433,3.0,2019.02.05.,"식물 관리가 부족한 듯 보여 조금 아쉽습니다.
직원들의 나태함(?)은 아닐 지라도 수분이 부족하여 식물들의 잎이 타 들어가는 것이 많이 보입니다
한번 타들어가는 곳은 회복이 안됩니다.
관리에 더욱 관심이 많이 필요해 보입니다."
434,3.3,2019.01.26.,봄이 되면 꼭 다시 찾고싶은 곳!
435,3.1,2019.01.25.,이쁜거 바라시면 좀 더 기다리세요... 아 이런데구나 할정도입니다. 아직은...
436,4.3,2019.01.18.,공기 입니다 수분.
437,4.2,2019.01.11.,잘되어있어용
438,3.5,2018.12.09.,
439,3.2,2018.12.02.,"온실식물원말고는 볼게없어요..
아직 많이 횡량함"
440,3.5,2018.10.24.,good
441,5.0,2018.10.20.,찜
442,4.5,2018.10.17.,
443,4.9,2018.10.16.,
444,3.5,2018.10.15.,"식물들이.. 시들시들하더라능
패션쇼 좋았어요:)"
445,3.6,2018.10.14.,"아이들데리고 유모차 이용하며 관람하기엔 무진장 어려운 동선..
꼭 고쳐야함"
446,4.6,2018.10.14.,아직 정식 개장은 아니지만 넓고 온실내부 좋았어요
447,5.0,2018.10.14.,
448,5.0,2018.10.12.,"가을나들이 가야겠네요
좀 더 많은 곳에 있었으면 합니다"
449,3.0,2018.10.12.,아직 구경도 못했습니다
450,5.0,2018.10.12.,여러식물들을 볼수있어서~~~
451,4.0,2018.10.12.,
452,4.9,2018.10.12.,
453,4.7,2018.10.12.,
454,5.0,2018.10.12.,너무좋아해요
455,4.5,2018.10.12.,
456,4.7,2018.10.12.,정말 최고예요
457,3.6,2018.10.12.,경치가멋지게보이네유
458,5.0,2018.10.12.,기대되용
459,4.4,2018.10.10.,크으 오픈기대됩니다!
