,평점,날짜,후기
396,4.2,2021.04.01.,
397,5.0,2021.03.12.,
398,3.2,2021.03.01.,
399,4.7,2021.02.26.,
400,2.0,2021.02.25.,좋아요
401,4.1,2021.02.23.,
402,3.7,2021.02.22.,경회루가 특히 아름답습니다!
403,3.7,2021.02.16.,경복궁 복원이 빨리 진행되길 기원합니다.
404,4.1,2021.02.15.,근정전 볼만함
405,3.1,2021.02.14.,
406,2.7,2021.02.11.,
407,4.4,2021.02.03.,
408,4.0,2021.02.03.,최고
409,3.0,2021.01.31.,
410,3.5,2021.01.31.,
411,4.0,2021.01.30.,
412,4.0,2021.01.29.,
413,3.3,2021.01.27.,최고예요
414,5.0,2021.01.17.,
415,3.7,2021.01.17.,중국인이 너무 많았음
416,3.7,2021.01.16.,무료개방 좋아여 광화문 거리 지나가다 심심하면 한 번씩 올 수 있네요
417,3.0,2021.01.15.,가볼만함
418,3.6,2021.01.12.,설명없는 별하나들 친일이지? ㅋ ♩♪♪들
419,3.8,2021.01.09.,
420,2.6,2021.01.06.,"들어 가지 마시오란 문구만 기억에 많다. 어서와 한국은 처음이지의 스위스친구들처럼 모르는 물건들이 덩그러니. 설명도 없고 깨끗해서 청소 할 필요도 없는데 관리비는 어디 지출이 되는건지. 장급들을 없애고 행사를 많이 보여 주든가 휑한 건물만 들여다보고 재미가 없다. 디테일한 설명서든
(들어가세요! 해보세요!)가 많았으면 좋겠다. 영어 헤드셋, 한글헤드셋을 쓰고 장소마다 센서가 있어 가거나 보기만해도 설명이 자동으로 나왔으면 한다."
421,4.0,2020.12.23.,
422,3.4,2020.12.20.,
423,3.6,2020.12.17.,경복궁은 그냥 이쁘고 멋있어요
424,4.0,2020.12.13.,예쁘고 좋아요.
425,4.5,2020.12.10.,
426,5.0,2020.12.04.,
427,3.1,2020.12.04.,
428,3.7,2020.12.02.,ɢᴏᴏᴅ
429,4.2,2020.12.02.,멋짐
430,5.0,2020.11.25.,
431,3.6,2020.11.19.,"경복궁도 몇년만에 가보는거고 야간개장은 처음이었는데 너무 좋았어요. 궁궐도 정말 아름답고 조명도 은은하면서 그윽한게 확실히 운치가 있네요. 
코로나로 국내의 이곳저곳을 많이 다녀보면서 느낀 점은 우리나라도 참 멋지고 흥미로운 문화유산이 많다는 것 같아요.. 내년에 또 가고 싶네요♥️"
432,3.6,2020.11.15.,산책하기 넘 좋은곳 이쁘다
433,4.5,2020.11.13.,
434,4.7,2020.10.30.,.
435,4.0,2020.10.26.,
436,4.0,2020.10.22.,
437,4.2,2020.10.12.,야간개장 감사합니다.
438,4.7,2020.09.22.,
439,3.9,2020.09.19.,
440,5.0,2020.09.16.,
441,3.9,2020.09.06.,"대한민국 수도의 중심이었던 곳. 화려한 장식과 수려한 궁들이 즐비한 이곳. 가끔 노을 보며 구경하면 최고입니다. 이번에 코로나땜에 야간 개장이 중단됬을진 모르겠는 데 시간되면 가보고 싶은 곳.

솔찍히 조선 왕조의 왕궁인니까 5점 드립니다 ㅎㅎ"
442,4.7,2020.08.16.,Really good place
443,4.5,2020.08.12.,북악산 인왕산의 멋진 모습을 감상할 수 있어 더 좋은 곳.
444,5.0,2020.08.07.,
445,4.3,2020.08.03.,너무  고생하고  아름다워 ㅇ
446,5.0,2020.08.03.,너무  아름다워요
447,3.7,2020.08.03.,아름답다
448,4.2,2020.08.03.,궁이 아름답다
449,4.3,2020.08.03.,궁이아름답다
450,4.8,2020.08.03.,궁이 아름답다
451,5.0,2020.08.01.,
452,3.9,2020.07.27.,
453,1.2,2020.07.18.,
454,4.6,2020.07.04.,
455,4.9,2020.05.06.,
456,4.1,2020.05.03.,사진찍기도 좋구요. 주변에 화장실이 없어서 경복궁 입장권 끊고 화장실 간적도 있습니다..
457,1.9,2020.02.27.,경회루 바라보는 벤치 앞에 화장품 샘플 반쯤 묻혀져 있음. 청소는 좀 하세요. 아마 문화재청에서 싸게 용역계약 했나보네. 인건비 줄일라고 청소하는 사람 없앴나 봄. 그리고  오후 4시부터는 안에 있는 사람들 빨리 내 보낼려고 관리용역들이 발악을 함 아예 웬만한 건물안엔 들어가지 말라고 막음. 아니그럼 오후4시에 발권하고 들어온 사람은 뭐 되겠음!! ?? 3천원 상납하고 그냥 나오는거임? 5시까지가 관람시간이면 근정전문은 5시에 닫아야 안되냐고 이건 뭐 조폭 양아지냐 3시넘으면 발권하지마라 어디서 뒤통수치면서 이런 사기로 돈을 버냐
458,2.3,2020.02.21.,쵝오
459,4.4,2020.02.11.,자금성보다 훨씬 멋있고 아담한 맛이 있다
460,3.4,2020.01.27.,
461,4.2,2020.01.25.,대한민국의 첫 궁궐은 아닙니다만;;
462,4.8,2020.01.25.,
463,3.4,2020.01.18.,
464,5.0,2020.01.02.,
465,5.0,2019.12.23.,
466,5.0,2019.11.23.,
467,3.6,2019.11.10.,"한옥을 좋아하지만, 전쟁한번 못해보고 나라를 통째로 빼앗긴 왕조를 생각하면 어처구니가 없어서 별점 하나 깎음."
468,4.7,2019.11.08.,"너무 좋았음..
5시에 퇴장..이 좀 아쉬움"
469,5.0,2019.11.02.,
470,5.0,2019.11.01.,
471,1.8,2019.10.13.,무료인 사람이 누군지 표 끊고 안에 들어가면 명시해놓은 안내장을 넣어놓고는 키오스크에는 무료라고 적어놓지도 않고 5시에 문닫고 닫힌 문 바깥(열렸을때는 안보였음)쪽에 명시한게 드디어 보임 ㅋㅋㅋㅋㅋㅋㅋㅋ 환불도 안된다니..삼천원가지고 왜그러냐 할수 있는데 삼천원도 환불이 안되는것도 웃김 ㅋㅋ 명시 제대로 안해놓고 다 명시를 해놨다니ㅋㅋ..
472,5.0,2019.10.13.,
473,3.8,2019.09.01.,"갈 때마다 가슴 벅차고 좋아요.
광화문이 너무 이쁘네요"
474,4.2,2019.09.01.,
475,3.1,2019.08.28.,우리의 문화는 이렇게 아름답다. 갈때마다 가슴 벅찬 기분. 사랑합니다.
476,4.1,2019.08.20.,킹갓 경복궁
477,5.0,2019.08.13.,
478,5.0,2019.08.01.,
479,4.6,2019.07.21.,좋아요
480,4.6,2019.07.16.,
481,3.2,2019.06.03.,
482,3.7,2019.05.16.,"지려따리 왕노름 서울 한양 도읍 도성 사대문 안에 살면 정말 부자인기라. 평생의 소원이지만 현실은 충북 청주시 서원구 사직2동 전세 1,700만 원 만 조 깠다이기일원론 주성치 저우싱츠냐 승츠비냐 18"
483,3.3,2019.04.08.,
484,3.2,2019.01.19.,한국전통을 간직한 관광지
485,3.1,2019.01.17.,
486,2.9,2018.12.26.,"박물관 전시회 다니는것을 좋아하합니다
아주 최고네요  ~"
487,3.3,2018.11.30.,그나마 관리가 좀 되는곳
488,4.3,2018.11.23.,
489,4.4,2018.11.07.,"1. 광화문에서 근정전에 이르는 길이 일직선 상에 놓여있어 경직된 느낌을 주지만 나름대로의 근엄함을 유지함
2. 광화문과 경회루등을 비롯한 궁궐의 다양한 전각과 담들이 조화롭게 배치되어 있으며 조선의 아름다움을 볼 수 있어 좋음
3. 궁궐이 생각보다 넓어 전부 다 둘러보려면 꽤 시간이 걸리고 피곤할 수도 있기 때문에 꼭 들러봐야할 곳을 미리 정해놓으면 좋음"
490,3.6,2018.10.09.,
491,3.4,2018.07.29.,어릴때 온곳..
492,5.0,2018.07.01.,Difinitely something to see...with changing of the guard and look for the hidden garden...
493,5.0,2018.06.16.,"A must visit place! Many great spots to see, and it's also near many attractions."
494,3.3,2018.06.13.,
495,4.8,2018.06.11.,일본에는 없은 것이 있는 멋있는 왕궁!!
496,3.8,2018.05.03.,
497,3.0,2018.03.23.,
498,3.1,2018.01.14.,위대한 유산.
499,3.4,2017.11.25.,
500,3.0,2017.09.17.,
501,4.1,2017.09.10.,
502,3.1,2016.09.05.,16.09.04
503,3.2,2016.06.23.,"야간개장할때
가고프네.."
504,4.6,2016.05.26.,대한민국  최초의  궁궐ㅋ
