,평점,날짜,후기
286,3.4,2023.02.26.,"한옥 보다는 한복 입고 길거리음식 먹고 사진 찍고 카페 가서 노는곳이네요

주말, 공휴일은 음식점 대기시간이 너무 길어서  평일에 오는게 좋을듯 하네요

맘에 안들었던점은 지자체에서 관리를 안하는지 한옥마을 입출구쪽에 사이비들이 많아요
특히 카카오프렌즈 옆에서 애들시켜서 포교활동하는 사이비가 혐오스러웠네요

그리고 십원빵 맛도없고 가격만 비싸니 안먹는거 추천
그돈으로 풍년제과가서 초코파이 사먹는게 만배는 낫습니다."
287,4.8,2023.02.25.,굿굿
288,3.3,2023.02.20.,날씨 좋은 날에 거리 구경하며 걸을만한 곳임 근처에 성당도 있는데 이쁨 상가밖에 없어서 아쉬움
289,4.6,2023.01.25.,
290,3.5,2023.01.24.,
291,3.6,2023.01.15.,1년에 한 번 정도는 꾸준이 감 한국대표 관광지
292,3.2,2022.12.28.,"타로 점집 함부로.들어가지마세요

전주한옥마을 관광지에서 첨으로 타로인줄 
알고 들어갔다가
10분-15분만에 10만원 털림 . 
가격부터 물어보고 시작했어야했는데 
당연히 가족이니 한 오만원받겠지했는데 
우와~~ 인당 5만원 끝나고 얘길함 
3명15만원 열받아요 못 맞추고 날로 먹어요
다 못내겠다실랭이하니 10만원만 내래요 
완전 관광지 호구되었어요"
293,4.7,2022.12.26.,
294,3.7,2022.12.25.,풍경은 좋으나 상술이많음..
295,3.9,2022.12.18.,그냥 한옥 거리에 상가들만 잔뜩. . 쓱 지나가서 위에 오목대에서 보는게 나음. 특히나 입장료 3천원 받는 건물..왜 받는지도 모르겠고 왜 3천원인지도 모르겠음..그 건물이 경복궁이랑 동격인가..?
296,4.1,2022.12.17.,걍 진짜 별거없음
297,2.2,2022.12.16.,"여기 오면서 본 창밖 풍경이 더 재밌다.
돈, 시간이 너무 아깝다"
298,3.8,2022.12.13.,그냥 실망 한복가게 점집  먹거리  식당 이게 다임
299,4.4,2022.12.03.,
300,5.0,2022.12.02.,
301,3.3,2022.11.20.,"전주 한옥마을은 꼭 한번 들러봐야할 곳이죠
그래도 돌아보면 좋아요"
302,3.2,2022.11.12.,"인공적으로 꾸민 전통가옥거리와
바가지 먹거리 요금으로 말도 많지만
깔끔하고 특색있는 관광지임엔 틀림 없다.
특히 11월초 가을이 가장 아름다운 곳."
303,3.2,2022.11.11.,저녁에 천천히 걷기 좋은 곳!
304,3.3,2022.10.26.,
305,4.7,2022.10.25.,
306,4.0,2022.10.22.,
307,4.4,2022.10.18.,
308,4.8,2022.10.12.,사람은많지만 한번쯤 가볼만해요
309,4.4,2022.10.11.,
310,4.2,2022.10.11.,
311,2.4,2022.10.11.,난잡
312,2.0,2022.10.10.,한옥 스타일의 홍대 입구 9번 출구인 줄
313,1.6,2022.10.08.,♬♬♪~가 돌아 다니면서 전라도 혐오 조장하네 헤듀야 조심해라
314,3.8,2022.10.07.,진심 한옥마을 아니고 베이징인줄...중국인들이 다 한복 입고 다녀요... ㅠㅠ조선족이 중국인들의 소수민족이라 한복지네꺼래 실생활에서 직접 들으니 정뚝떨 전라도 중국시 베이징면..
315,3.6,2022.10.05.,"난 참 좋았다.
해질쯔음 가는걸 추천한다.
아침보단 밤이 더 이쁘더라…
간식거리도 많아서 좋음. 수목원 꼭 가세요~
막걸리 골목에 복막걸리도 추천함.
굳뜨!!"
316,3.5,2022.09.17.,
317,3.2,2022.09.15.,한옥마을이랑 관계없는 점포 너무 많음. 간단하게 만들어 팔수있지만 마진 많이 남는 종류만 골라서 한집 건너 또 한집 같은 것만 팔고있음.  경주 황리단길가서 좀 배워오시길
318,2.9,2022.09.09.,
319,2.7,2022.09.06.,한옥마을이 아니라 한옥지붕 먹거리촌으로 이름을 바꿔야 하지 않을까
320,4.1,2022.09.05.,"2014년 와보고 2022년 오랜만에 왔는데
한복대여가게 , 사주가게만 많고 특색있는 먹거리나 볼거리 하나도 없네요....
차라리 경주 황리단길이 훨씬 분위기좋고 이쁜가게들이 많은거같습니다..
실망만했어요 ㅠㅠㅠ"
321,3.0,2022.08.31.,
322,3.7,2022.08.28.,
323,4.0,2022.08.09.,
324,4.5,2022.07.27.,"육학년인데 동생, 조부모님, 부모님과 함께 갔어요. 살짝 비오는 날씨였는데 다닐만 했어요. 네컷사진 찍는 곳도 많았고 사진 찍을 곳도 많았어요. 저는 입진 않았지만 연인분들끼리 한복을 많이 입으시더라고요. 나중에 제가 애인이 생기면 가야겠어요. 먹거리도 많고 사진 예쁘게 찍히는 곳도 많아요. 인생에 한번쯤은 가볼 법한 곳이에요. 추천 합미다!!^^"
325,2.6,2022.07.11.,전주 사람들은. 거의 안가요
326,4.6,2022.07.08.,개개인마다 느끼는바가 틀리겠지만 저희부부는 만족하였습니다. 평일에 방문하였습니다.
327,3.2,2022.06.25.,"단아함이라곤 1도 없는 싸구려틱하고 화려한 한복가게들, 왜 있는 건지 모를 사주가게들, 특색없는 스트릿푸드(특히 탕후루는 왜..?), 그나마 좀 이쁘게 꾸민 몇몇 카페들…이게 전부…상업화되서 참 별로…사진찍으러 온 20대 초반이 전부인듯"
328,3.8,2022.06.19.,"한옥 쇼핑타운 느낌? 재밌게 관광은 했는데, 지나와서 생각해 보니 추억으로 남는 건 없네.."
329,4.5,2022.06.16.,볼거리들이 많아서 좋아요!
330,4.0,2022.05.20.,
331,4.0,2022.05.07.,
332,2.9,2022.05.05.,"한때는 고즈넉하니 계절 상관없이 가기 좋은곳이었는데, 약 십년쯤 전부터 페북으로 확 뜨더니 특유의 징그럽고 촌스러운 현수막으로 도배한 ㅁㄲㅊ 열 몇개 지점을 필두로 괴이쩍은 간판들로 도배.. 전주에 이유모를 애정이 있어 매 년 n번씩은 방문한 덕에 전형적인 ""한국 장사치들이 각 지역 고유의 멋과 매력을 어떻게 파괴하는가""를 실시간으로 관찰할 수 있었다. 경기전과 향교만 없었어도 한옥마을 쪽으로는 평생 발도 들이지 않았을텐데 말이다. 진즉에 전주시 차원에서 현수막이나 간판같은것들에 규제가 들어갔어야하지만 뒤늦게라도 수습할 생각은 없는 모양이다."
333,4.6,2022.05.02.,"재밌고 먹을것도 많음 한옥분위기랑 물흐르는 길거리를 진짜 예쁘게 잘 꾸며놓았음
한복입고 노는거 짱재밌음 한복도 진짜예쁨"
334,4.2,2022.04.25.,볼거리도 많고 넘 괜찮네요.
335,1.0,2022.04.23.,"한옥마을 입구 첫번째 호객행위하는 전통의상점 많이 깍아주며 하는듯 하지만 매장에 들어가면 말이 다르다
호객행위 믿지마세요 호구 됩니다
전주 한옥마을 이미지에 아주 안좋게 보여지는 암적인 존재입니다 
시정하세요 반성하세요 덤탱이 쒸우지 마세요
놀러온 국민들에게 기분 잡치게 하지 마세요"
336,3.1,2022.04.20.,천천히 아주 천천히 걸으며 둘러보기에 너무 좋습니다.
337,4.4,2022.04.15.,이쁘고 좋아요 ㅎㅎ 사람많아요
338,4.7,2022.04.15.,"한옥의 고즈넉한 분위기는 느낄수 없지만
골목 구석구석 예쁜 공간들을 찾는 재미가 있고
맛집,카페,체험 등 즐길 거리가 많은 곳입니당"
339,3.4,2022.03.14.,
340,3.3,2022.03.10.,2년에 한번씩은 오는듯 . 생각보다 넓고 맛집이나 카페 한옥게스트하우스 등 많아 쉬기좋다
341,5.0,2022.03.09.,
342,4.4,2022.03.06.,3년 전에 너무 좋은 기억으로 또 찾았으나 임대 점포도 많고 상점에서 기분 좋은 느낌 보다 지치고 귀찮아 하는 모습에서 많이 실망했습니다
343,3.5,2022.03.06.,
344,2.8,2022.02.22.,이쁘다 점점 먹자골목우로 변질중
345,4.5,2022.02.10.,"특색이 없어지는곳
그러나 추억은 많다"
346,5.0,2022.01.30.,
347,4.5,2022.01.24.,
348,3.7,2022.01.24.,
349,3.5,2022.01.22.,"외국인 친구들을 데리고 갔다가 한없이 부끄러워졌다. 제대로 된 한옥은 없고 ‘유사 한옥’들만 즐비한데다, 거리에서 파는 음식이나 물건들은 전통적인 것이 거의 없다.
한국을 보여줄 수 있을까 해서 데리고 갔지만 마주한 것은 아주 질 낮은 대여한복과 70년대 교복 대여점들, 전동스쿠터들, 대만식 닭날개 볶음밥과 뚱카롱, 이대 앞에나 있을 법한 싸구려 악세사리 판매점, 짝퉁 슈프림 힙색 판매점이었다.
중국에서 꾸몄다며 모두가 비웃던 ‘유사 교토’와 이곳의 차이점을 나는 도저히 모르겠다."
350,3.3,2021.12.12.,한복 체험 + 먹으러 가는 곳
351,3.6,2021.12.11.,"한옥 ""지붕"" 집 마을.. 음식 먹지 않을 사람은 가지 않는걸 추천"
352,5.0,2021.12.06.,
353,5.0,2021.11.16.,
354,2.0,2021.11.09.,한바퀴돌면 끝
355,2.3,2021.11.07.,ㄱㅊ
356,4.3,2021.10.30.,져아 또 가고싶댜 ~ ( ͡° ͜ʖ ͡°)
357,5.0,2021.10.15.,
358,4.7,2021.10.04.,
359,3.8,2021.09.26.,
360,4.0,2021.09.22.,거리가 예뻐요
361,1.0,2021.09.14.,"우리나라 명소라고 하기에는 ~~  맘이 불편하다
볼거리 먹거리 비추천"
362,3.9,2021.08.20.,비빔밥은 바깥쪽말고 안쪽으로.....
363,3.8,2021.08.15.,전주한옥마을 주차시설도 잘 되어있고 아이랑 놀기 좋네요
364,3.8,2021.08.14.,
365,3.2,2021.08.12.,
366,4.4,2021.07.28.,
367,5.0,2021.07.26.,
368,2.2,2021.07.22.,또 가볼만하였습니다
369,5.0,2021.07.16.,
370,3.7,2021.07.13.,예전엔 볼거리도 많고 좋았는데 너무 음식쪽으로만 상업화됐네요. 왜이리 비싸졌어요?? 옛날 조용하고 정있고 아기자기했던 한옥마을은 어디로 갔나요??? 그리고 여기에는 맛집인 척 하는데 실제로 맛의고장 전주의 명성을 타락시키는 식당들 무지 많습니다. 근처에 전주로컬이신 지인이 있다면 어디 식당으로 갈지 꼭 물어보고 가세요. 잘못하다가 맛집투어 망합니다.
371,5.0,2021.06.12.,"깨끗한 시내며 맛있는 음식과 사람들의 친절함 모든것이 좋았습니다
시간이 아깝지않은 만족한 여행이였습니다"
372,4.9,2021.06.09.,
373,4.2,2021.06.08.,
374,4.5,2021.06.07.,
375,3.8,2021.05.22.,상업적 느낌이고 한정식이 몇몇 있으나 역시 비싸다 큰 감흥이 들지는 않으며 전주에서 그나마 사람이 모여드는 곳이다
376,5.0,2021.05.21.,
377,3.5,2021.05.16.,예전같진 않네요ㅠ
378,3.2,2021.05.15.,
379,4.3,2021.05.15.,바이크 빌려 돌아다니니까 좋았어요
380,4.3,2021.05.14.,
381,3.0,2021.05.12.,
382,2.8,2021.05.12.,
383,4.7,2021.04.21.,
384,2.8,2021.04.18.,한옥마을인데 하회마을처럼 순수 한옥은 경기전말고 거의 없고 그냥 거대한 시장같다는 느낌만 받음...
385,4.3,2021.04.10.,"한옥들 다 제대로 된 한옥 아니고
일제시대 일본인 집단거주지 인근이라
심지어 일제식 가옥에 한옥지붕만 올려놓고 한옥인척 하는 가옥도 있음
그래놓고 조선의 멋 가장 한국적인 도시 OZㄹ
여기 오는 외국인들한테 창피하다
전주시도 최소한 이런것좀 철거하고 관광지로 마케팅하길"
386,4.2,2021.04.01.,사람 적을 때 당일치기로 한번쯤 가볼만해요.
387,2.5,2021.04.01.,번화가에 한옥스킨 씌우고 가격 올려받는다고 생각하시면 됩니다.
388,5.0,2021.03.31.,
389,4.5,2021.03.28.,"금요일에 갔더니 사람도 적고 좋았다
따뜻한 날씨, 푸른 나무, 막 피어난 꽃들.. 너무 좋았다
거리가 참 예쁨"
390,2.5,2021.03.19.,"몇년전에 한옥숙박을 했는데 목욕탕은 청소도 안되어있고, 수건은 걸레인지 수건인지 구별도안가고, 이불은 더럽고 ,목욕탕은 어둡고, 이런걸숙소라고 돈받는건지 정말 화가났습니다 범새 한숨못자고.. 다른방에 잔 가족들도 마찬가지 ..."
391,3.2,2021.03.01.,
392,4.8,2021.02.25.,
393,2.0,2021.02.21.,뭐가 최고라는것인지?단하나라도 저렴한게 없는 바가지동네
394,3.8,2021.02.21.,
395,5.0,2021.02.01.,
396,5.0,2021.01.30.,
397,4.0,2021.01.25.,한복입고 햇살받으며 한옥마을이랑 앞에 강 산착하니 좋았다
398,3.1,2021.01.20.,
399,5.0,2021.01.16.,
400,3.7,2021.01.14.,한국적인 정취를 제대로 느끼고 올수있어서 좋았다
401,3.3,2021.01.06.,"생각보다 별로예요 
아무 감흥도 없었습니다"
402,4.2,2021.01.04.,
403,4.5,2020.12.30.,아무튼 볼거리는 많다.
404,4.1,2020.12.29.,뭐가 없던디
405,4.6,2020.12.27.,4번 가봤지만 너무 상업적인 느낌이라 아쉽..
406,4.7,2020.12.25.,
407,3.0,2020.12.15.,옛날엔 참 예뻤는데.. 사람도 별로없고 코로나로 인해 적어졌긴 했지만 상업화+특색잃어버림 콤보
408,3.9,2020.11.27.,"한번정도는 가볼만한곳
그이상은 갈만한데도 없고
제주도처럼 계속 가고싶은곳은 아님

한복대여하는곳 가게앞에서 호객할때 말한 가격이랑
빌릴때 가격이 은근슬쩍 바뀜
뜨내기손님 장사여서 그런지 양심없음"
409,5.0,2020.11.18.,
410,3.9,2020.11.03.,
411,3.2,2020.10.23.,몇년 전과 많이 달라지긴 했지만 밤에는 여전히 고즈넉하고 걷기 좋은 곳
412,4.1,2020.10.19.,"두번 방문은 글쎄요. 음식점, 상점 등이 너무 많아요. 글구 자전거 스쿠터 임대는 않했으면 좋겠네요."
413,3.8,2020.10.11.,
414,3.1,2020.10.10.,한복+선글라스 복장으로 셀카봉 들고 전기자전거 타는 사람들 구경하는 재미가 있습니다.
415,3.2,2020.10.05.,한옥마을보다 왜 트랜스포머 로보트가 기억이 남는걸까.. ㅋㅋ
416,5.0,2020.09.30.,
417,4.4,2020.09.11.,좋아요^_^
418,5.0,2020.09.04.,
419,3.6,2020.09.03.,
420,3.1,2020.09.01.,
421,3.4,2020.08.31.,
422,2.0,2020.08.26.,
423,2.4,2020.08.25.,한옥마을 볼거리있고 밤야경이 더좋은것같다 먹거리두 많지만 좀 비싼편임 분위기는좋다
424,4.6,2020.08.25.,개인적으로 두번은 안갈거같아요.
425,4.8,2020.08.09.,10년 만에 재 방문한 한옥마을. 사랑하는 사람과 함께여서 좋았어요!
426,3.3,2020.08.07.,2019 5.1~2019 5.3 졸업여행
427,4.2,2020.08.03.,
428,3.1,2020.08.01.,
429,4.0,2020.07.30.,
430,5.0,2020.07.28.,"한옥마을이 동서남북으로 볼때 한옥이 700여채가 넘고 굉장히 큰곳인데 아무검색도 안하고 방문하시면 길거리 꼬치만 보고 집에 가실 수도 있습니다. 남부시장, 풍남문, 경기전, 전동성당, 오목대, 벽화마을, 향교, 남천교, 한옥마을역사관, 전주전통술박물관, 한지원, 승광재, 서학동예술마을 등등 많은 공간들이 있는데 1시간도 안봐서 다 보셨을리가 없죠 여긴 1박2일로 봐도 다 못보는데요
주민이 실제 살고있는 마을이기 때문에 금연구역이라네요 참고하세요"
431,4.8,2020.07.27.,
432,4.5,2020.07.17.,
433,4.7,2020.06.25.,
434,2.4,2020.05.22.,별로 특색이 없음
435,4.4,2020.02.11.,이곳에서의 추억 기억나는것 1가지: 철판아이스크림..
436,3.0,2020.02.03.,"2박3일로 갔는데 하루 또는 1박2일이 적당해요. 한옥마을 운치있고 화려한 한복입은 사람들 구경하는 재미가 있어요. 경기전, 향교, 성당, 최명희문학관, 미술관, 비빔밥, 떡갈비, 떡국, 콩나물국, 정식, 만두, 커피, 족욕 등등 한옥집은 좁고 불편한것 감안하세요. 전라도 음식 맛있다해서 특히 전주라서 큰 기대하고 갔는데 타지보다는 아주 조금 맛있고 가격은 더 비싸요. 목포는 한 상 가격이 꽤 되지만 정말 맛있는데 여긴 목포보다 맛이 없네요. 목포가 100점이면 전주는 50점. 관광지에요. 딱한.번은 갈만한 곳."
437,3.0,2020.01.27.,
438,3.3,2020.01.26.,
439,2.9,2020.01.03.,"8~9년전 방문때와 많이 달라져 놀랐습니다.
방문객은 그때보다 많아졌는데 볼거리는 더 줄어든 느낌입니다.
한복입은 사람들을 구경하러 간건지 줄서서 길거리 음식 사먹을려고 간건지 모를정도로.
길거리 음식은 그냥 어느지역이나 다 팔만한 음식과 맛이고 크고작은 소품가게, 공예품점, 
의상대여점, 카페들, 식당들, 유명빵집.. 그곳을 돌아다니는 사람들 그게 그냥 전부입니다. 
의미없이 걷기만 하다가 온 느낌입니다."
440,3.7,2019.11.17.,
441,3.4,2019.11.05.,"유명한곳이라 가봤는데 
볼거없고 특색도없고.. 맛집만 많아서 
기대 이하였습니다. 한번은 가볼만하지만
두번다신 안가고 싶네요."
442,4.4,2019.10.12.,
443,4.5,2019.10.05.,"두번째인데
처음은 여름에 와서 지쳐서 제대로 못봤는데
두번째는 가을에  와서 넘넘 좋았어요^^
구석 구석 보물찾기 할께 많아요~^^
담번엔 한복입고 다니기 도전해볼랍니다~^^"
444,5.0,2019.09.28.,
445,3.6,2019.09.07.,길거리 음식만 파는 한옥마을의 가치를 잃은 곳
446,4.0,2019.08.08.,"길거리 음식이 많이 줄긴 줄었지만 그래도 맛있었고, 가을에 와서 한복입고 돌아다니면 좋을 것 같숩니당~"
447,4.4,2019.07.28.,
448,3.3,2019.06.13.,정취는 없어 아쉽고 .  길거리음식먹으며 사람들구경하는것도 갠찮음..
449,4.0,2019.04.24.,
450,1.7,2019.03.01.,인의적으로 만들어 관광객 끌어모을 세트장 같음. 경주나 가야겠음
451,4.7,2019.02.20.,"조용하고 멋진 역사 유적을 찾아왔다면 번지수를 잘못 찾은 것이고, 즐겁게 놀고 먹을만한 곳으로 찾아왔다면 좋을만한곳!"
452,4.2,2019.02.03.,"볼거리도 풍성한 한옥마을, 차분한 느낌의 전동성당, 맛있는 맛집이 즐비한 전주. 너무 좋네요. 모악산 근처 카페도 많구요"
453,4.1,2019.01.15.,하루코스가 아니네요. 전주 다른 곳도 가보려면 최소 1-2박 생각해야. 짧아서 아쉬움이 남고 또 가고 싶음
454,3.4,2018.11.23.,
455,4.6,2018.11.04.,
456,3.8,2018.10.10.,
457,3.6,2018.10.09.,
458,4.6,2018.08.08.,좋아요
459,3.7,2018.07.31.,
460,4.0,2018.07.18.,학회때 들러봐야 겠다고 했는데 드디어
461,3.0,2018.05.04.,돈쓰는곳.비싸.
462,3.0,2018.03.27.,"진짜 별로. 다시는 안감.
한옥마을을 가장한 먹자골목"
463,3.8,2018.03.24.,사람많다
464,4.5,2018.01.16.,예전이 더 좋았다만 숨길을 가면 된다.
465,2.7,2018.01.11.,그냥 외식..먹거리 촌!
466,3.4,2018.01.04.,"한옥마을한복대여와 함께 여러 문화관과 체험관도 있으며 한옥마을 부근에 경기전,오목대,전주향교,생태계 박물관까지 있어 아이들과 함께 동반하여 여행하러 오는게 최상의 조건의 여행지 입니당~~^^"
467,2.7,2017.12.31.,"복잡한 거대한 쇼핑몰...
음식들도 비싸고 맛도 없고..
여기 오자 말한 내 자신이 원망스러움..
여기 오기보단 북촌 한옥마을 같이 집에서 가까운데로 가세요"
468,3.3,2017.10.09.,
469,3.0,2017.08.28.,
470,3.0,2017.07.29.,
471,3.3,2017.05.04.,
472,3.1,2017.03.15.,"관광지인지 먹자촌인지 모를 정도로 온갖 먹거리가
다양하게 펼쳐진 먹거리의 천국. 내게는 신세계와 같은 곳이다."
473,3.4,2016.11.27.,
474,3.5,2016.10.04.,"한옥마을..
아쉬운 곳.."
475,3.3,2016.08.25.,
476,4.4,2016.05.04.,멋과역사를 간직한곳
477,3.3,2016.04.23.,"인공(?)미의 결정체. 
눈오는 겨울엔 그래도 운치있는."
478,4.2,2016.04.21.,
479,4.0,2016.04.16.,와이프와 신혼여행 장소. 마음에 들었다
480,3.2,2016.04.09.,
481,3.0,2016.04.04.,
482,4.0,2016.04.03.,보고 먹고 체험하고 즐길수있는
483,3.1,2016.03.13.,
