,평점,날짜,후기
213,4.2,2021.10.17.,거지같은 곳
214,2.0,2021.10.17.,
215,2.7,2021.10.11.,"숲을 보는데 돈을 받는다는게 이건 미친짓거리다
당장 입장료폐지를 원하는 바입니다"
216,1.6,2021.10.11.,"화담숲X 화당등산로O
♬♬♪진심욕나오네요 집앞 공원만도 못해요 이런데를 입장료 받고 운영하는건지 참.. 숲이 아니라 경사높은 산이예요 산. ㅁㅊ 길잃었는데 길도 안내해주는사람도없고
노약자분들 절대 모시고오지마세여 개후회합니다. 힘든데 어디 앉을곳도없고ㅋ 생태공원도 다람쥐 4마리랑 앵무새 4마리 잉어 몇마리가 끝 ㅋㅋ ㅋㅋㅋㅋ 블로그 리뷰글 다 믿지마세요 다리힘체력 키울 생각이면 가세요ㅎ"
217,1.8,2021.10.02.,인스타후기보고 속아서왔는데 단풍없으면 볼것도없도 모노레일은 내려가는것도없고 설명도없어서 정말 시간낭비했네요 ㅋㅋ 최악의 장소 동네뒷산이훨낫네요
218,4.4,2021.09.18.,
219,3.5,2021.09.09.,"산책하기 좋고, 정성스럽게 가꿔논 나무들, 보기 좋았네요."
220,3.5,2021.09.04.,
221,4.5,2021.08.19.,너무 잘 꾸며져있어요!
222,3.8,2021.08.15.,"최고의 숲길
모노레일 필수"
223,4.2,2021.07.05.,말이  필요없음  최고입니다
224,4.9,2021.07.03.,
225,3.7,2021.06.19.,"여유롭게 산책하고 힐링하기 좋고 볼거리도 많아요 
연령대 상관없이 모두 만족할만한 곳이예요
적어도 한달에 한번은 가는곳 !!"
226,4.2,2021.06.08.,
227,4.5,2021.05.22.,
228,4.8,2021.05.09.,이뻐요 잘 정돈된 느낌 가을에 또 와보고 싶어요
229,3.7,2021.05.03.,완만한 경사. 깔끔하지만 인공적인 느낌은 아쉬움.
230,3.8,2021.04.27.,예약제
231,5.0,2021.04.22.,
232,4.4,2021.04.11.,아이들과 첫 방문했어요. 꽃이 지천에 있네요!
233,1.0,2021.04.11.,"초딩 이하 아기랑 가면 지옥을 맛볼 수 있음.

사람 많아서 전혀 조용하지 않고 모노레일도 돈 내야됨. 공짜 아니고 아기 있으면 무조건 모노레일 타야됨. 더군다나 오후에 입장하면 두시간은 기다려야됨.

만약 한바퀴 코스 일인당 8천원짜리 안타면 걸어 내려올때 다리 풀려서 다음날 걷지 못함.

주차장도 맨 꼭대기 아니면 리프트 타야 되는데 대기 시간만 20분임. 시간 없어서 걸어가면 입구에서 이미 지쳐버림.

미리 먹을거 안먹고 올라가면 진정한 지옥을 볼 수 있다. 주막이라고 한군데 있는데 거기도 빨리 안가면 김밥 한조각도 못먹음.

그냥 .... 망해라.
아니면 예약제 하려면 사람 숫자 더 줄이던가.. 완전 시장바닥도 거기보다 더함."
234,4.5,2021.03.27.,
235,4.0,2021.01.18.,"가을의끝자락에가니 단풍은 다 떨어지고 아쉽네요. 단풍 절정일때가면 좋겠어요 
역과 화담숲과의 거리가있어 대중교통으로 이용이 어렵습니다. (역에서 약 만원정도이나 저녁에는 택시가 잘 안잡힘)"
236,4.6,2020.12.20.,완전 좋아요....겨울에 눈 내리면 갔다와도 좋을것같아요
237,3.7,2020.12.14.,"나이대 있는 분들이 가기에 좋음.
젊은이들이라면.. 한번정도?
재방문 의사는 없음.
풍경만 찍을 꺼라면 추천.
인물과 배경이 어우러지는 단풍인생샷 스팟은..
잘 모르겠음"
238,4.4,2020.11.30.,모든 것이 다 좋아요 분위기 좋고 경치좋고 운동하기 좋고
239,4.3,2020.11.20.,
240,3.2,2020.11.18.,"곤지암역에서 택시 잡기 어려움
예약시스템인데도 불구하고 사람이 너무 많음..
그거빼고는 좋았음"
241,3.9,2020.11.17.,단풍 너무 예뻐요
242,4.3,2020.11.15.,11/9일에 갔는데 단풍이 너무 많이 떨어져 아쉬웠어요.
243,3.3,2020.11.14.,
244,4.0,2020.11.11.,인산인해. 인터넷 사전예약으로 인원과 방문시간을 지정하는게 무슨 의미인가 싶음.
245,2.5,2020.11.10.,"단풍이 좋네요~~
사람많은게 단점이네요 ㅋ"
246,3.9,2020.11.08.,단풍구경하기에 더이상의 장소는 없을거에요
247,3.3,2020.11.08.,너무붐빔..
248,2.2,2020.11.06.,
249,4.0,2020.11.05.,"평일오전에 가면 붐비지 않고 좋습니다. 
모노레일 기본 2시간 대기있어요 
단풍 구경 실컷하고 좋아요"
250,3.2,2020.11.02.,
251,4.0,2020.11.02.,가을단풍이 절정일 때 찾았던 화담숲~아기자기 예쁘게 꾸며놓은 산책길~연인과 가족과 걷기 좋게 꾸며 놓은 힐링 공간이었어요~♡
252,3.2,2020.11.02.,언제조성되었는지 모르지만 이정도 산책길은 이제 서울안에서도 충분히 많은것같구요 오히려 인왕선이나 안산같은 자연그대로의 산이 더 좋아보입니다. 누구말처럼 집근처 뒷산이 최고인것도같구요. 사람을보러갔는지모를 산책을위해 도로에서 왕복 네시간을 허비할필요는없을것같네요
253,3.7,2020.10.31.,때를 잘 맞춰서 가세요
254,4.2,2020.10.24.,좋아써용 단풍도 예쁘구요
255,4.0,2020.10.22.,
256,4.1,2020.10.19.,"근교에 이런 숲길이 있었다니!
가을에 가서 더 좋았던 데이트코스"
257,4.0,2020.10.18.,자작나무숲과 작품 소나무길은 마음을 편안하게 만드는 힐링코스 입니다.
258,3.9,2020.10.18.,"좋았어요 사진찍기도좋고 경치구경도좋습니다.
추천드려요~~~~"
259,4.0,2020.10.18.,광주시민에게 할인된다는 점이 제일 좋아요
260,4.2,2020.10.09.,진짜 잘가꿔놨어요.가을 하늘과 숲이 너무 예쁘네요
261,3.8,2020.10.09.,너무 인공적인 정원; 숲이라기엔
262,4.0,2020.10.02.,좋아요.
263,4.0,2020.10.01.,
264,4.3,2020.09.26.,"화창한 날 더욱 기분 좋게 산책할 수 있는 곳이에요.
단풍시즌엔 사전 예약하면 더욱 편리할 것 같아요.
신혼여행로 다녀온 스위스가 떠오를 만큼
푸른 녹음과 새소리가 좋았어요."
265,4.7,2020.09.18.,"산을 올라가지만 전혀 무리 없이 나무가
많아 그늘도 많고 천천히 사진도 찍고 곳곳에 쉬어갈수있는 위자들도 잘 배치해두어서 
푸른 나무와 맑은 물소리. 멋진
하늘을 볼수있어서 너무 좋은 곳이었습니다. 일상에 지쳐있다가도 그곳에
가면 모든것이
편안해질듯해요."
266,4.5,2020.09.11.,
267,4.0,2020.08.08.,"단아하게 정리된
자연광경"
268,4.0,2020.08.04.,
269,3.9,2020.07.28.,시설및 숲의조화
270,5.0,2020.07.28.,
271,3.9,2020.07.20.,"잘 가꾸어져서, 힘들면 곤도라 타면되고, 가을에 가도 좋을듯"
272,3.9,2020.06.28.,멋진곳이에요.
273,5.0,2020.06.10.,
274,3.3,2020.06.01.,계절마다 가고싶어요ㅠㅠ 너무 좋아
275,2.8,2020.05.24.,또와야지
276,3.2,2020.05.05.,"LG 구본무회장이 남긴 자연유산
입장료가 살짝 부담스러울 순 있지만 그만한 값어치함
구역별로 테마가 있고 꽤 큰 수목원 겸 정원
봄/가을이 가장 예쁜 곳
가족과 한번쯤은 꼭 방문해도 좋은 곳"
277,4.4,2020.05.01.,
278,4.3,2019.11.26.,"입장료랑 모노레일 포함해서
비싼것 같지만 
모노레일 2구간까지만 
끊어서 밑으로 내려오면서 구경했는데
어르신들도 다니시기 괜찮아요. 
잘 꾸며져 있어서
계절마다 다른느낌이
날것 같더라구요 ^^"
279,3.2,2019.11.24.,화담숲은 예쁜데 시골에 쓰레기 태우는 노친네들 때문에 다시는 안 갈겁니다.
280,2.4,2019.11.10.,모노레일은 의자가 적어 서서타야해서 비추. 숲은 예쁘게 잘 꾸며놓음. 고즈넉해서 좋습니다.
281,4.1,2019.11.10.,"화담숲x 화남숲o
진입소요시간 약 한시간 반(차에서만)
느지막히 가서 끝날때쯤 내려왔는데 
숲정상쯤에 사람 적을때는 좋긴좋더라..
나중에 평일에 사람없으면 오고싶다"
282,4.6,2019.11.09.,사람 많다고 별점 하나주는게 맞는거냐? 너라도 좀 가지 말아주지 그랬어
283,2.3,2019.11.09.,완전 비추입니다 단풍보다 사람이많아요
284,3.5,2019.11.09.,온라인 예약받는대서 수용인원만큼만 받는줄 알았더니 들어가는 길이 좁은길 하난데 차에만 있다가 결국 못보고 돌아옴
285,2.6,2019.11.09.,"줄스다가 날샐판이다. 인터넷예약 티켓출력하는곳은 한개뿐이고 입장권발권하는데 한시간이나 걸리고 모노레일대기시간은 한시간반이고....
도데체 이런곳을 왜 오는건지 모르겠다.
다시는 오고 싶지 않은 매우 불쾌한 곳이다"
286,2.9,2019.11.08.,사람 너무 많아요 단풍 보러 간건데 사람에 치임
287,4.2,2019.10.28.,"잘 꾸며진 정원이 일품
계절별로 구경 가고 싶음
유명한 곳이라 사람 많음
축제기간 주말에는 예약제임"
288,4.8,2019.10.26.,"사람이 너무 많아요. 그래서 가성비가 많이 아쉽네요. 사람 좀 한산할 때 여유 있게 걷는다면 괜찮을 듯. 꽃 예쁠때, 단풍 절정일 때 좋을 것 같고요. 상대적으로 휠체어나 유모차와 함께 다니기에는 좋은 편이에요."
289,4.0,2019.10.11.,그렇습니다
290,4.0,2019.10.11.,
291,5.0,2019.10.11.,"모노레일타고 내려오면서 꼬불 꼬불한길을 잘가꾸어진 숲의 나무며 꽃이며 자그마한 연못, 폭포등 조화로움에 단풍철 또한번 가기로 마음먹은화담숲 정말 멋졋어요"
292,4.3,2019.09.21.,
293,4.4,2019.09.06.,
294,4.1,2019.08.29.,
295,3.6,2019.08.23.,잘 관리되어있다는 생각이 들었어요. ‘자유로운 질서’를 유지하기 위해 애쓴 모습이 잘 보여요. 화장실괴 휴게소 곳곳에 잘 배려해서 위치 시켰고 사람이 많지 않아서 그랬나? 휴지 한장 떨어져 있지 않았어요. 각 구역마다 스토리를 만들어서 더 흥미로운 공간이었어요. 무엇보다도 한가롭게 걸어 다닐 수 있어서 좋았어요. 사계절 다 보고 싶어요.
296,2.6,2019.07.20.,"별것도 없는데 입장료만 비싸요
모노레일타고 산꼭데기에 내려서 도보로 산을 내려오면서 그냥 산길 걷는것임. 뭐 특별한 구경거리도 없고 이벤트도 없고 각자 걸어서 산길을 걷는것임. 차라리 동네 뒷산에 오르는것과 차이없음. 비추천."
297,3.8,2019.06.22.,"정말 최고다 사계절을 다 여기서 느껴보고 싶다
볼거리 정말 많음"
298,3.9,2019.05.19.,
299,1.7,2019.04.16.,"3번 이상은 가기 싫은곳
풍경은 보통이하
입장권 너무 비싸고 모노레일 너무 비싸고"
300,3.9,2019.03.03.,반딧불축제 즐기고 왔는데 즐거웠어요
301,3.8,2018.11.15.,
302,4.0,2018.11.15.,"화담숲 성인 10, 어린이 6, 미리 예약 필수
전날 급하게 예약하느라 오후에 갔더니 모노레일이 매진되어 걸어올라가느라 힘들었다..다음엔 꼭!"
303,3.2,2018.11.12.,"단풍 다 졋네요...
평일인데 사람도 많네요...
봄에 오면 좋을듯..."
304,3.0,2018.11.10.,
305,3.8,2018.10.09.,아기자기한 풍경. 도는데 3시간 소요. 예약 여부 확인.주말엔 사람 많음
306,3.4,2018.10.08.,좋네요. 번잡한 느낌도 덜하고
307,3.5,2018.09.17.,
308,3.9,2018.06.23.,"정말 좋음~
아침고요수목원보다 더 좋은듯~"
309,4.3,2018.06.08.,
310,5.0,2018.06.04.,
311,3.6,2018.06.02.,아름다워요.
312,4.1,2018.05.21.,
313,1.0,2018.05.10.,
314,3.6,2018.05.06.,
315,1.6,2018.04.21.,"숲은 아름답지만. 이 좋은 곳에서 담배를 피우는 사람들이 너무 많네요. 매표소 앞 의무실 뒤에 숨어서...
콜센터에 전화를 해서 흡연에 대해 이야기를 하니 웃으시는....왜 웃는거죠...?"
316,4.1,2018.02.06.,
317,4.0,2017.10.23.,산책
318,3.8,2017.10.09.,
319,2.5,2017.10.08.,부모님과 산책하기 좋아요~~몸 불편한 분들 없으면 모노레일안타도 되요~~^^
320,4.1,2017.10.05.,산책코스로 좋아요 그리고 데이트코스로 좋아요
321,3.3,2017.05.20.,"Artificial(?) Healing
Let's Bring Lunchbox @ Fall"
322,4.0,2016.11.05.,편하고 아름답게 잘 만들어 놓은 정원
323,3.0,2016.10.16.,
324,3.7,2016.06.17.,괜찮은 산책
325,3.0,2016.04.29.,"20160429
20150525"
326,3.4,2016.04.21.,
327,3.0,2016.04.04.,
328,3.9,2016.03.23.,
