,평점,날짜,후기
235,4.3,2023.10.11.,에버랜드 많이 변했네요 몇년전엔 연간회원도 끊고 재밌게 다녔는데 실망했어요.. 당분간 안 갈 듯 싶습니다 QR입장이랑 스마트줄서기 시스템(1개만 예약가능) 때문에 인기 없는 놀이기구는 줄이 없어도 못 타고.. 현장줄서기 가능한 2시까지 방황했네요 웃돈주고 Q패스 끊지 않는이상 제대로 즐기지 못하게 되어있어요 장미정원엔 푸드트럭 들어와있는데 테이블 많아서 꽃도 잘 안 보이고 술냄새 나고.. 가족끼리 갔다가 발만 아프게 돌아다니고 좋은 추억 못 남겼습니다ㅜ 지쳐서 카페에 앉아 있는데 엎드려 자는 가족들이 많더라고요.. 저희 가족만 힘들고 실망스러웠던 건 아닌 것 같습니다
236,5.0,2023.10.11.,
237,3.4,2023.10.10.,불꽃놀이 한다면서 쓸데없는 애니메이션 생겼네요. 시작하고 강제로 20분가까이 무대화면 시청시킴. 불꽃은 겨우 5분.기획하신분 폭죽 원가절감으로 고과 잘받으셨겠네요~ 날씨춥고 사람들 머리때문에 화면도 안보이고 사람들 반응도 작년에 비해 좋진않네요. 예전처럼 시간되면 폭죽이나 쐈으면합니다. 참고로 작년엔 시작하고 10분넘게 쐈어요. 런타임도 15분내외였구요. 꼼수쓰지맙시다.
238,4.9,2023.10.09.,에버랜드 대박이예요
239,2.6,2023.10.09.,
240,4.8,2023.10.09.,바오가족들이 진짜 귀여웠어요😍
241,3.6,2023.10.08.,"에버랜드 한번가보겠다고 연휴때 사람에 치이다가 점심도 안먹고 돌아왔습니다.
시설도 노후되고 감흥도없고 티켓  할인가도비싼데 사파리 보겠다고 돈♪♪♪♬왔네요 큐패쓰는이용했지만 금액만큼 아니었고 스마트줄서기는 무슨의미가있는건지 남들이 안타는거 주서먹는 기분이랄까
수용 인원대비  시설을 늘리거나 대안이필요해보입니다.
새벽에 입장3시간전 기다려서 스마트줄서기 아니면 비추입니다.
돌아오는길에  너무  허무했습니다."
242,4.4,2023.10.08.,
243,4.5,2023.10.08.,
244,4.4,2023.10.07.,장미정원옆에서 세계 BBQ 이벤트할때 굿굿😍
245,3.6,2023.10.06.,20대때 알바할때 생각나네 아 그립다. 벌써 15년전이네 그때 알바생 동기들 잘 살고있나
246,5.0,2023.10.05.,
247,3.7,2023.10.01.,에버랜드는 우리나라 최고죠
248,4.8,2023.10.01.,
249,4.7,2023.10.01.,
250,3.5,2023.09.30.,주차지옥 그 자체네요. 10곳 넘게 가본 놀이 공원 주차장 중 최악으로 불편합니다. 다른 놀이 시설 한번이라도 가서 제발 벤치마킹이라도 하였으면 하네요.
251,4.7,2023.09.30.,에버랜드 너무 재밌고 좋은데 스마트 줄서기 안하면 2시 넘어서 가야하는 놀이기구는 별루에요ㅠ
252,5.0,2023.09.30.,
253,2.9,2023.09.29.,돈에 눈이멈 정문주차장도 돈내야되 사람구경하러가는게 이게 그돈 주고 갈만한가?? 80년대감성 우리나라에서 제일큰 테마파크라니 안습 ..
254,4.1,2023.09.29.,말해모해.최고최고.판다 사랑하다 사육사분들 팬되고 에버랜드까지 사랑하게 되었네요.올해 두번갔는덕 또가고싶다
255,3.3,2023.09.27.,언제와도 재미있네용
256,4.5,2023.09.26.,말할필요가 있나ㅋㅋ
257,4.1,2023.09.26.,에버랜드 안 간지 오래되서 이번 제 생일 때 갈 예정이예요~ 가서 너무 기대되요!
258,4.5,2023.09.25.,에버랜드 어트랙션은 아주 재밌는데 비온후 롤링엑스 트레인을 탈려고 갔더니 알바생이 비와서 점검한다는 핑계를 대며 안열어줬음..
259,5.0,2023.09.24.,
260,5.0,2023.09.22.,에버랜드는 한국의 대표 놀이동산임
261,4.9,2023.09.22.,물고기 있는곳을 제일 좋아하는군요 ㅎ
262,4.5,2023.09.22.,
263,4.7,2023.09.21.,
264,5.0,2023.09.16.,
265,4.6,2023.09.16.,
266,3.4,2023.09.14.,눈치싸움 성공하면 꿀잼 ㅋㅋ
267,4.0,2023.09.13.,
268,4.4,2023.09.13.,아기랑 가기 좋아요 ~
269,4.1,2023.09.13.,
270,4.2,2023.09.11.,
271,3.7,2023.09.10.,
272,4.7,2023.09.06.,환상의나라 너무 재미있었어요
273,4.0,2023.09.02.,자연농원
274,3.0,2023.09.02.,"명실상부 대한민국 최고의 놀이동산. 퍼레이드 및 행사, 어트랙션, 동물원, 규모, 굿즈 모두 최고. 다만 놀이기구 좀 더 지어주세요. 몇 년째 변화가 없어서 정기권 이용자로서 놀이기구는 슬슬 지루해짐"
275,3.9,2023.09.01.,좋아용 눈치게임 성공하면..?
276,2.3,2023.08.30.,"자연농원 시절부터 지금에 이르기까지 
여러모로 추억이 많은곳이다."
277,5.0,2023.08.29.,
278,4.5,2023.08.29.,아기와 놀기에도 좋네요
279,3.9,2023.08.27.,"무서운 어트렉션을 못타서, 여름한정 워터밤이 있다고 왔는데, 대만족 이었습니다~ 제 개인적으로, 워터밤 > 수퍼윙스 애니멀톡 > 로스트 밸리 > 아마존 > 팬더월드 순 입니다."
280,5.0,2023.08.26.,
281,4.2,2023.08.24.,
282,3.7,2023.08.23.,바오들아 늘 사랑해!
283,4.3,2023.08.23.,"돈만 있으면 꿈과 환상의 나라가 될 수 있는 곳이지만 동물들도 잘 보고 왔고(푸바오는 하루죙일 잠만 자네요) 놀이기구도 많이 타고 왔습니다ㅎㅎ
큐패스가 논란이 있긴하지만 ""돈으로 시간을 산다""가 정말 딱 들어맞는 패스권이었습니다;;
동물들의 건강상태는 일반 동물원보다 더 괜찮아보이네요.
서울에서 에버랜드까지 한번에 가는 버스들도 있어서 접근성이 점점 좋아지고 있어 기회가 되면 또 놀러오고싶네요ㅎㅎ"
284,5.0,2023.08.22.,"놀이기구 못타는데 다른곳 가볼곳도 많아요~!
동물원도 크고, 재밌어요~!"
285,5.0,2023.08.19.,음식 가격이 살벌하지만 맛있음
286,3.6,2023.08.19.,부족한 점은 있지만 우리나라 최고의 놀이동산
287,4.0,2023.08.18.,
288,4.8,2023.08.15.,제일 피크 때 가서 놀이기구는 거의 못탔지만 역시 에버랜드는 최고
289,5.0,2023.08.12.,"에버랜드 아가랑 갔는데 
내가 더 재미었다
좀 더 크면 또가야지 
큐패스가 짱이다"
290,5.0,2023.08.12.,
291,3.7,2023.08.11.,
292,4.0,2023.08.10.,
293,4.9,2023.08.10.,
294,3.9,2023.08.09.,
295,5.0,2023.08.09.,귀여운 바오가족 만날수있다
296,4.8,2023.08.08.,
297,3.1,2023.08.08.,고문 기구 탑승 빼곤 행복한 기억만 있는곳
298,4.6,2023.08.07.,찜통에도 사람이 잔뜩 직원분들 힘드실텐데 텐션 높으신 거 너무 대단해요 힘내세요!
299,4.5,2023.08.07.,역시 에버랜드.
300,4.5,2023.08.07.,아이들이 좋아하지만 멀어서 자주 못 오네요
301,4.1,2023.08.06.,레니의 모험 빼고 다봄 (레니의 모험도 본거 같음)
302,5.0,2023.08.06.,
303,4.8,2023.08.06.,여름 이벤트 넘 재밌어요!!!! 또 갈거에요
304,5.0,2023.08.06.,
305,4.1,2023.08.05.,"아이와 함께 에베랜드는 진리~ 사파리 구경, 놀이기두도 타고 재미 있어요"
306,4.2,2023.08.05.,더운날씨 사람도 많네용. 푸바오 보고왔어용.
307,5.0,2023.08.04.,판다월드에선 조용히 관람합시다~
308,5.0,2023.08.04.,재이있ㄱㅔ 놀수있어 참좋아요
309,5.0,2023.08.03.,
310,4.7,2023.08.03.,"There’s separate ticket office for the foreigners, and the tickets are cheaper for us. Buy your tickets there at the park. Also, we took the Bus 5002B from Gangnam, which is super easy. Getting to Everland was easy fro there, but there will be a long line waiting for 5002B at night going back. There are double decker 5002B’s that can fit whole lot of people. Still, line will be long. There is a different bus that takes you to Sadang-Station, which is less in demand. Some people didn’t want to wait in long line and got onto that bus instead. Of course, if you are driving there, ignore this tip."
311,4.3,2023.08.03.,오랜만에 가족들과 에버랜드 다녀왔는데 재미있게 놀다왔네요^^
312,4.3,2023.08.03.,여러동무리 만타
313,5.0,2023.08.02.,
314,4.0,2023.08.02.,캐리비안베이와 에버랜드 둘 다 갔습니다! 역시 여름에는 해지고 나서 에버랜드 가는게 훨씬 좋더라구요!! 6시에 입장해서 불꽃놀이까지 보고 왔습니다. 놀이기구도 3개나 타고 저녁도 맛있게 먹었습니다!!
315,5.0,2023.08.02.,아이들이 놀것이 많고 직원분들도 재미있게해주셔서 별5개드립니다.
316,5.0,2023.08.01.,
317,4.0,2023.08.01.,
318,4.4,2023.07.29.,"여러명이서 같이 놀러가기 좋고 맛있는 먹거리도 많은데 사람이 너무밀려요오..근데포토존도 많아서좋아요
♡⁺◟(●˙▾˙●)◞⁺♡(아참고로가을에찍은겁니당)"
319,4.6,2023.07.26.,"서울 잠실에있는 타 놀이동산도 좋지만, 어트랙션 및 이벤트 공연을 비교하면 에버랜드가 좀더 우세. 5월 및 10월이면 무조건가야함. 주차도편하고 매년가고싶어지는곳"
320,5.0,2023.07.25.,ㅛ
321,4.5,2023.07.25.,
322,4.8,2023.07.23.,밤밤맨이 나가신다 길을비켜라 너무 중독성있당 내귀 고생중
323,5.0,2023.07.22.,눈썰매
324,4.5,2023.07.22.,"재밌었습니다
원래 비 예보가 있었던 날이라 T익스 10분 기다려서 타고 그랬네요"
325,4.7,2023.07.22.,
326,5.0,2023.07.20.,
327,5.0,2023.07.19.,
328,5.0,2023.07.19.,
329,4.1,2023.07.18.,에버랜드 좋죠 위가 너무 뚫려있어서 여름은 너무덥넹ᆢㄷ
330,1.9,2023.07.18.,내년에도 가고싶은 곳.
331,4.0,2023.07.17.,
332,5.0,2023.07.17.,
333,4.7,2023.07.16.,재밌었어요.
334,4.2,2023.07.15.,"난생 처음 야간개장 + 장미축제에 갔었어요.
장미가 흐드러져 향기도 좋았고 각 나라에서 온 대표 장미 구경도 할 수 있었어요.
약간 추웠지만 야간개장 볼만했어요.
좀 더 늦게 입장하는 것도 추천해요."
335,4.8,2023.07.15.,
336,5.0,2023.07.15.,
337,5.0,2023.07.13.,
338,5.0,2023.07.13.,
339,5.0,2023.07.12.,탈것도 많고 넓어서 좋아요!
340,4.3,2023.07.10.,그냥 좋음
341,5.0,2023.07.10.,조한올리버  데리고   박선이랑 성우    동하  랑    같이가고싶다
342,5.0,2023.07.08.,
343,4.2,2023.07.08.,할인가로 종일권 구매해서 다녀왔는데 일찍부터 가서 그런지 일요일인데도 타고싶은거 다 타고 구경도 실컷 하다가 왔네요! 조만간 또 갈거에요
344,4.9,2023.07.08.,⠀⠀⠀  ⠀⠀⠀
345,4.2,2023.07.06.,티익스프레스 최고
346,5.0,2023.07.06.,
347,5.0,2023.07.04.,
348,4.6,2023.07.02.,푸바오도 보고 아이랑 놀이기구도 실컷타고왔어요
349,5.0,2023.07.01.,에버랜드 티타남 김희원 점장님 보고 싶어요.
350,3.2,2023.07.01.,화장실서 전담 몰래 피는 ♪♬♬♩관리만 좀되면 더 좋을듯
351,3.7,2023.06.30.,
352,4.3,2023.06.29.,판다 보러 또 가고싶은 에버랜드 🥹
353,3.1,2023.06.29.,애들은 어른흉내 어른은 애들흉내 아이러니한 곳
354,2.6,2023.06.29.,다음에 또 가고 싶어요!! 추천합니다
355,1.0,2023.06.28.,포토존
356,3.5,2023.06.28.,
357,4.3,2023.06.27.,"폭염이라서 날이 많이 더웠어요.
휴대용 선풍기 꼭 챙기시길!
슬러쉬랑 음료는 대체적으로 맛있었는데 와플 맛이 또르륵.."
358,5.0,2023.06.26.,"사람이 많아서 많이는 타지 못하였지만 재미있었음









(9월)"
359,5.0,2023.06.26.,
360,5.0,2023.06.25.,
361,5.0,2023.06.24.,환상의나라
362,5.0,2023.06.23.,편하게이용했습니다
363,3.6,2023.06.19.,사파리월드재밌다
364,2.7,2023.06.19.,
365,3.7,2023.06.18.,말해뭐해
366,1.8,2023.06.18.,기념품 샵에서 산 4만9천원짜리 사파리 변신로봇 장난감 합체가 안됨 ㅋㅋ 아 진짜 다시 갈수도 없고 이거는 사지 마요  5만원 꽁으로 날리고 아이도 슬프고 ㅋㅋㅋ
367,4.4,2023.06.17.,아마존 흠뻑젖고 판다들 귀엽고 썬더폴스 무섭고 카니발퍼레이드 예술적이고 로스트밸리는 대기도 재미있는데 한가지 단점이 사파리 대기가 긴데 로스트밸리와 반대로 엄청 재미없음
368,4.4,2023.06.16.,
369,2.7,2023.06.16.,"자주 가서 그런가 특별한 감흥은 없고
이번에 애들 키가 130이 넘어서 그 동안
키 때문에 못 탔던 놀이 기구 다 탈 수 있어서
너무 좋아하더라고요.ㅋㅋ
아침 9시 30분부터 저녁 10시까지 놀으니
애들 집에 오니 기절하더군요."
370,4.0,2023.06.15.,"놀이공원
조왕"
371,5.0,2023.06.13.,환상의 나라 농협은행 몰라?
372,4.0,2023.06.12.,
373,5.0,2023.06.11.,명실상부 국내 최고의 테마파크!! 에버랜드 잘 다녀왔습니다!!
374,4.3,2023.06.10.,"줄이 참 기네요ㅋㅋㅋ

+야간퍼레이드 강추!!!"
375,4.4,2023.06.09.,덕분에 잘 놀았어요
376,4.8,2023.06.08.,"비싸지만 항상 최고의 추억을 남겨줍니다
비싸긴하지만…^^"
377,3.6,2023.06.07.,
378,4.0,2023.06.05.,포토존
379,3.8,2023.06.02.,"자연농원ㅋㅋㅋ 잼민이들 너무많아요
남자애들이 장난으로 리프트 흔들어서 몇번을 정지했는지 아오 한대때리고싶었어요"
380,4.3,2023.06.01.,대기시간이 너무길고 스마트 줄서기를 해도 오래걸려요. 어플은 왜 있는지 모르겠네요.
381,3.0,2023.06.01.,
382,4.8,2023.05.31.,
383,5.0,2023.05.30.,2023.05.05 어린이날 눈치 게임 대성공♡
384,4.3,2023.05.30.,부모에겐 힘들지난 아이에겐 재미난 곳. 한국에 이런 곳이 있어서 다행이라 생각해요.
385,5.0,2023.05.29.,"사계절 모두 예쁜 테마공원
로스트벨리 기린 투어 강추"
386,4.0,2023.05.28.,언제나 즐거운곳 ^^
387,5.0,2023.05.27.,인터넷 및 유트브참고하시고 가시면 많이탈수 있어용
388,4.5,2023.05.27.,에버랜드는 역시 사파리!
389,5.0,2023.05.27.,"정원을 너무 사진찍기 좋게 만들어 두었고, 잘 찾아보면 구석에 사진찍기 좋은데도 많습니다.  버스킹도 하기에 잘 맞춰가시면 좋습니다."
390,5.0,2023.05.26.,
391,5.0,2023.05.25.,
392,5.0,2023.05.25.,장미정원과 포시즌 가든이 너무 이뻐요.
393,3.9,2023.05.24.,"에버랜드는 저녁까지 놀거리가 가득하네요
강추입니다"
394,3.0,2023.05.23.,
395,4.3,2023.05.22.,
396,4.0,2023.05.21.,
397,4.5,2023.05.21.,진짜 좋은 놀이공원이에요! 그런데 화장실과 음식점 등 필요한 시설들에 너무 줄이 길어요. 사진맛집!!! 특히 에스파 가든이!
398,5.0,2023.05.21.,
399,3.8,2023.05.21.,스마트줄서기 되는게 몇가지 없음
400,3.8,2023.05.20.,"스마트줄서기 되는게 하나도 없음.
동물들 너무 더워보인다.. 동물원이 꼭 필요할까"
401,4.5,2023.05.20.,뷰도 좋고 티도 재밌는데 사람이 너무 많아요ㅠㅠ
402,4.7,2023.05.20.,1월에 다녀왔는데 대기도 없고 행복했어요 단점은 겨울 실외라 운행 안 하는 것들이 많다...
403,3.8,2023.05.19.,
404,2.9,2023.05.19.,
405,3.6,2023.05.18.,식당음식은 개쒷에 대기줄 기본1시간 다신안감
406,5.0,2023.05.18.,
407,5.0,2023.05.17.,
408,4.3,2023.05.17.,
409,4.5,2023.05.15.,또 가고 싶다....
410,4.9,2023.05.14.,너무좋아요 근데 줄이 너무 길어요
411,3.0,2023.05.14.,
412,5.0,2023.05.12.,역시 에버랜드는 언제나 가도 즐거운 곳이네요!포토존이 많아요.
413,5.0,2023.05.12.,
414,5.0,2023.05.11.,
415,5.0,2023.05.11.,
416,5.0,2023.05.11.,
417,5.0,2023.05.11.,
418,3.7,2023.05.10.,에버랜드는 언제나 가도 즐거운 곳입니다
419,5.0,2023.05.10.,개꿀잼🙃
420,3.8,2023.05.09.,"역시 환상의 나라 에버랜드으
3월 초 평일에 가서 그런지 퍼레이드, 불꽃놀이는 다 포기하고 갔습니다. 근데 놀이기구 줄이 진짜 다 5분 미만이라서 티랑 사파리 등등 인기있는거 다 타고 왔네요."
421,4.1,2023.05.08.,재밌는데 사람 너무 많아요 글두 재밌고 푸바오 넘 귀여워요
422,5.0,2023.05.08.,
423,5.0,2023.05.05.,굳이 유료주차장 쓰지말고 제 1주차장에서 주차하시고 셔틀버스 타시면 돼용!! 제휴할인 이벤트 잘 보고 가셔용~~
424,3.7,2023.05.05.,재밌어요 ㅎㅎ
425,5.0,2023.05.05.,
426,4.8,2023.05.04.,
427,5.0,2023.05.04.,
428,4.7,2023.05.04.,애버랜드Amazon-express와 T-express는 줄은 길지만 재미있고 신납니다!
429,5.0,2023.05.04.,
430,5.0,2023.05.04.,굿.
431,5.0,2023.05.04.,재미있고 좋은 추억 만들어 행복했습니다.
432,3.8,2023.05.04.,
433,3.5,2023.05.03.,눈치게임 성공
434,4.2,2023.05.03.,"발렛파킹 꼭하세오 2번하새오
패스트트랙도 꼭하새오.."
435,5.0,2023.05.03.,
436,4.4,2023.05.03.,"크으,,  티익스,, 휴우증 때메 고생했지만 재미써따><"
437,5.0,2023.05.03.,눈치게임 성공으로 대기 길지않게 놀고 왔습니다
438,4.3,2023.05.03.,
439,4.0,2023.05.03.,
440,4.1,2023.05.03.,비록 눈치게임은 실패했지만 잊지못할 경험을 쌓았습니다!!!
441,3.9,2023.05.03.,
442,4.8,2023.05.03.,"집이 가까우면 정기권 끊고 놀러다니는건데..
아이가 있으신 분들은 정기권 끊어도 좋을 것 같네요"
443,4.1,2023.05.03.,
444,4.3,2023.05.02.,
445,4.7,2023.05.02.,
446,3.2,2023.04.30.,"대한민국 대표 테마파크인건 맞다.
그러나 그 규모에 안 어울리게 주차나 어트랙션 대기줄 문제, 번잡하고 부족한 식당 문제 등은 제자리.. 
그래서 주말은 무조건 피하고 싶은 곳..
그래도 아이들에겐 아무런 걱정없이 즐거움을 줄 수 있는 곳 하지만 올라버린 가격은 ㅠㅠ"
447,3.1,2023.04.27.,다시는 안감 뭐 입장부터 스마트 줄서기에 입장후 탈수잇는게 없음 탈수잇어도 기본 1시간이상 기다려야하고 뭐든지 오후 2시부터 입장 가능
448,4.8,2023.04.24.,
449,3.3,2023.04.24.,
450,5.0,2023.04.22.,"시즌마다 불꽃놀이가 다르니 재밌습니다.
두가지 단점을 말하자면 경사가 가파르고 정문앞 주차장이 원래 무료였는데 유료로 바껴서 에버랜드 전용버스를 타야 합니다.  하지만 그 외에 엄청난 놀이기구가 재밌답니다:)"
451,3.7,2023.04.22.,"인간 컨베이어
Tact 당기기 꼼수"
452,3.8,2023.04.19.,"새치기 제대로 안잡고
스마트 줄서기.... 체계가 안 잡혀있는건지
이디엇 줄서기임...
평일에 오전은 죄다 스마트 줄서기만 탈수있어서 티익스프레스 하나 걸어놓고 걍 정처없이 떠돌아야함.
사람이 많기도 했는데 오픈할때 들어가서
티익스프레스랑 썬더폴스랑 무슨 뒤로가는 코스터 타고옴"
453,4.5,2023.04.17.,역시 언제나 가도 재미써요!!
454,1.6,2023.04.14.,어린 학생들이 줄 설 때 앞사람에게 바짝 붙어서 툭툭 치는게 심해서 불편했어요
455,5.0,2023.04.11.,"행군한 기분..
숙소가서 꿀잠잘수있습니다."
456,4.0,2023.04.10.,
457,3.2,2023.04.10.,화장실에 변기가 없네요;
458,4.0,2023.04.08.,"돈만 비싸고 행복하지 않았다
4~7세 어린이들은 그냥 작은 놀이동산가는게 맞음
그리고 여름엔 진짜 가는거 아니다 ㅠㅠㅠㅠ"
459,3.7,2023.04.07.,너무 재밌었고 음식도 넘 맛있었다 하지만 다 너무 비쌌다 그리고 한명이 좀 안좋게 대했지만 너무 재미썼다 할것도 많고 다시 방문하고 싶을정도로 좋았다 특히 썬더폴스 베리굿
460,3.8,2023.04.04.,
461,1.0,2023.04.04.,3월31일 아이들과 놀러갔는데 입장전부터 느꼈지만 애버랜드 직원들이 너무 불친절해지고 예전같지가 않네요. 특히 입장전부터 기분이 안좋았던건 단체매표소에 몇일뒤에 있을 저희 학교 단체 문의하러 갔는데 입구 들어가서 바로 오른쪽에 서 있는 여직원분(3월31일 12시40분 근무자).. 단체 문의를 하는데 진짜 너무 불친절하게 응대하고 사전예약 안하면 현장에서 구매가 안된다고 딱 잘라 말하는 게 진짜 기분 나쁘게 얘기하네요. 그러다가 옆에 삼성임직원 할인 손님이 오니 얼마나 친절하게 하는지..  어이가 없슴. 단체를 무시하는 것 같아 아무튼 기분이 아주 나빴네요. 옛날에 밝게 웃으며 손 흔들어 인사하던 에버랜드가 그립습니다.
462,3.3,2023.04.03.,
463,4.8,2023.03.29.,사람 없는 시기와 요일에 가서 놀이기구 20번 정도 탔음 넘 재밌는 에버랜두
464,4.6,2023.03.22.,
465,5.0,2023.03.20.,이 루피 근육을###!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
466,3.0,2023.03.19.,"1.파크입장하면서 로스트밸리(초식동물) 또는 사파리(육식동물) 스마트줄서기하기(10시10분 전에 예약마감됨)
  현장줄서기 시 : 13시30분전에는 현장줄서기 해야 14시 넘어서 들어갈수 잇음. 

2.티익스프레스 한명이 줄서기 여러개 해서 탄다면 30분 정도 간격 두고 순차적으로 예약하기. (줄서기해서 들어가도 30분 대기해야함)
3. 스마트줄서기는 입장마감시간+30분 후에 표가 사라짐.
4. 범퍼카, 360도롤러코스터, 티익스 등은 14시까지는 스마트줄서기로만 탈수있음. 모든 놀이기구가 14시부터는 현장줄서기로 바뀜.
5. 14시부터 줄설때 인원만큼의 스티커를 줌. 새치기 방지.

6. 선더폴스 다 젖는다. 우비는 유료임.

7. 무료 주차장엔 전기차 충전하는 곳 4주차장에 몇개만 있음.

8. 핸드폰 충전하는 곳 찾기어려움.. 없음.


놀이기구 추천.

북서쪽. 범퍼카, 썬더폴스, 바이킹
남동쪽. 티익프레스. 로스트밸리, 사파리
중앙. 360도 롤코, 멜로디언


코스.
범퍼카-회전목마-360롤코-멜로디언-점심식사-주토피아-티익스(30분대기)-사파리(60분대기, 앞자리 추천 + 호랑이파 오른쪽, 곰파 왼쪽)-간식시간 - 튤립공원-선더폴스-이솝(비추)-거꾸로롤코-바이킹-범퍼카 또는 판다월드(17시마감)-티익스(19시30마감)

식사.
입구 크리스탈제이드(탄타면 16,000원, 공기밥 2,000)
티익스<->튤립에 앤티앤."
467,3.4,2023.03.14.,
468,3.8,2023.03.10.,나한테는 동물들 보러 가는 곳
469,4.1,2023.03.09.,판다들이 너무 귀여워요
470,4.2,2023.03.05.,"재밌게 놀았어요
겨울에는 놀이기구 안여는게 많아서 갈때 미리 확인하구가세요"
471,4.4,2023.03.05.,"허리케인,롤링 엑스 트레인 등 굉장히 좋음 ㅎㅎ"
472,3.1,2023.02.25.,
473,4.1,2023.02.23.,
474,2.3,2023.02.18.,
475,5.0,2023.02.16.,굿
476,4.4,2023.02.15.,
477,4.1,2023.02.13.,친구와 싼값에 가서 재밌게 놀다 왔습니다 물가가 좀 비싸다는게 최대 단점... 그렇지만 만족스럽네여~ 눈치게임 성공해서 놀이기구도 10개정도 타고 왔습니다 재방문의사 당연히 있어요
478,1.5,2023.02.12.,
479,3.7,2023.02.01.,핵노잼 할거없음
480,5.0,2023.01.25.,
481,4.7,2023.01.19.,푸바오의 고향🐼💚
482,3.6,2023.01.14.,사진 찍으러 여러곳 가봤지만 크리스마스 장식은 에버랜드가 최고👍
483,1.8,2023.01.14.,"11월에 갔던 체험학습 놀이기구 7개 타서 잔뜩 진짜 좋았음.
다시 또 오고 싶음. 놀이기구도 진짜 많음, 여기 에버랜드 강추한다!!"
484,4.3,2023.01.07.,아이와놀자
485,3.3,2023.01.04.,
486,5.0,2023.01.04.,놀이기구가 많아서 놀기 😀
487,5.0,2023.01.01.,"여기는 직원도 친철하고  놀이기구도 재미있고 밥도 맛있어요.
또 동물사랑단과 식물사랑단 수업도 있는데 동물사랑단은 초급반 고급반으로 나눠저있습니다.그리고 동물사랑단과 식물사랑단 수업은 한달에 한번씩  있습니다. 참고로 날짜는 마음대로 할 수 있지만 빨리 예약하지 않으면 선착순으로 정해집니다. 또 키즈 동물사랑단은 평일에 하고 일반 동물사랑단은 수업은 주말에만 있습니다.
그리고 동물사랑단과 식물사랑단은 선착순으로 뽑습니당."
488,5.0,2022.12.31.,
489,5.0,2022.12.30.,강추
490,4.2,2022.12.25.,얘들아 여기 남자친구아니면 여자친구랑 오면 재밌게 놀수 있을것 같앙
491,3.9,2022.12.25.,
492,4.8,2022.12.24.,
493,4.7,2022.12.22.,얘들아 여기 꼭 가라 ..
494,2.8,2022.12.18.,좋은말로 할때 어서 !! 지구마을 살려내라 ㅜㅠ  지구마을 살려내라 !!! !  통크게 별 다섯개 준다 ㅋㅋㅋㅋ 재용이 건희 형님도 지구마을 없단거 알면 화내실 수 있다 어서 살려내라
495,4.1,2022.12.16.,"우리는 연간이용권 회원.
용인 살아서 좋다~~ㅋ
시간 날때마다 산책 가요 ^^
여름에는 "" 워터 펀 "" 축제와
밤밤 클럽은 엄마가 더 신난다잉 ㅋㅋ
겨울에는 눈썰매.
슬슬 가보쟈~!! ♡"
496,2.4,2022.12.15.,대관람차 없어져서 아쉽네요
497,3.7,2022.12.14.,"t익스프레스 짱
3번타고 티켓뽕뽑고 갑니다 👍"
498,4.6,2022.12.11.,어플 활용성이 아주 높네요
499,3.6,2022.12.06.,"주차는 카카오주차로 미리하고
오픈런,
다음에는 큐패스 이용하는걸로"
500,4.6,2022.12.03.,누구나 다 가본 국민 놀이동산 에버랜드~!!
501,4.6,2022.11.29.,매일 가고 싶어요
502,1.4,2022.11.27.,최고의 놀이공원
503,2.5,2022.11.26.,"초2  아이뎃고 너무 재밌게 잘 놀았어요~~
걱정되는건  동물들 스트레스 받을까봐... 건강하길 바랍니다"
504,4.3,2022.11.20.,
505,4.8,2022.11.11.,소풍으로 굿굿
506,3.2,2022.11.08.,사람 항상 많아 힘들어요 😭
507,3.1,2022.11.07.,
508,1.8,2022.11.03.,정문 앞에서 주차장쪽으로 가는 셔틀버스 타는 곳에 근무중인 여성 직원분 매우 고압적이고 불친절함. 피곤하고 힘들어서 기운이 없는 직원분들은 많이 봤지만 이 직원처럼 갑질하는 직원은 처음봤습니다. 고객이 많은 날인데 놀이기구 운행 안하거나 길 막아둔 곳도 너무 많았어요. 원가절감 차원에서만 접근하면 세계적인 놀이공원이 될 수 없죠. 로스트벨리는 유료 suv만 물에 들어가고 버스는 이제 안 들어가니 점점 안 좋은 방향으로만 바뀌는군요. 더 많은 불편한 진실들과 디테일이 있지만...고객이 나쁜 경영방식을 모를 것이라 생각하지 마세요.
