,평점,날짜,후기
159,4.5,2022.06.03.,"1점 평가가 많아서 기대치가 많이 낮았는데
나쁘진 않았습니다. 많은분들이 낮은 평점을 주는 요소가 어트랙션의 부족과 여타 유명 놀이공원들의 비해 좁아보이는 느낌을 받아서 그런 것 같습니다. 그리고 롯데라는 대기업 타이틀을 걸고 하는 놀이공원이다 보니 높은 기대치의 비해 부족함을 보여서 그런 것 같네요ㅠㅠ 아마 잠실롯데월드랑 비교도 되겠죠…그러나 아직 생긴지 얼마 안된 신생 놀이공원이니 좀 더 확장 시키고 어트랙션 들여오고 처음 구상했던 거대한 숲의 느낌을 서서히 만들어 간다면 제2롯데월드가 아닌 매직포레스트만의 매력을 많이 느낄 수 있을 것 같습니다. 오랜만에 사람 구경도 하고 퍼레이드 보면서 환호도 하고 놀이기구 타면서 목쉬어라 소리지르기도 해보고 재밌게 놀다갑니다!!"
160,3.1,2022.05.30.,개판으로만들어놨음. 서울롯데월드보다 몇십년 이후에지어진건데 왜이렇게 후지냐
161,1.7,2022.05.29.,맘에 드는게 없네  대충 만들어 놓은듯
162,4.7,2022.05.29.,"퍼레이드 꼭 볼 것.
탈 것 아직 많이 없어서 조금 아쉬움.
그래도 재밌음!"
163,4.4,2022.05.23.,"역시 성수기...! ㅠㅠㅠㅠㅠ
분위기는 좋았습니다.
부산에도 롯데월드가 생기다니 ㅎㅎㅎ"
164,5.0,2022.05.18.,본인들 오신 날이 어린이날이였고 성수기 시즌이고 오픈한지 얼마 안됐어서 서람 많을거 뻔히 알면서도 와놓고선 대기 길었다고 리뷰에 징징거리네ㅋㅋㅋ주말도 그렇고 뭐 놀이 공원이 다 그렇지 웃긴 인간들이시네요 싫으면 에버랜드 가세요. 평일은 괜찮았어요 대기도 안길었습니다 그리고 주차요금은 서울 롯월도 유료니까 불만이면 차 끌고 오지말고 동해선 타던가 버스타고 가세요 홈페이지도 좀 읽어보시구요. 본인이 이용할곳 찾아보지도 않고 갑니까... 대기 안길어도 직원들한테 진상짓 하는 사람 있던데 그러지 마세요 창피합니다. 부산에 놀이공원 만들어 줘도 ♪♪♬
165,2.6,2022.05.18.,미리 공지를 하던가..... 어트랙션 탈만한게 3개인데 2개가 오후내내 점검중.... 타보지도 못함
166,4.6,2022.05.17.,죄다 점검할꺼면 문을 왜열었나요 돈도 덜받던가 주차비도있고 두번은 안갈곳 입니다
167,4.0,2022.05.16.,"너무재밌었어요 퍼레이드는 밤낮으로 꼭보시고 탑3는 꼭 타보시길 오픈전 미리오셔서 안쪽들어와줄서시고 입장하자마자 매직패스구입하시면 더재밌게즐길수있어요.
스윙은 마감까지 쭉 웨이팅 길어서 매직패스권이용하시는꿀팁!드리고갑니다 놀이기구 타고 바다뷰도 찾아보세요:) 한번타면 피로도가 엄청나긴해요 스플래쉬 1번자리는 물얼굴로바로 세게맞아 다젖어 비추에요  디거도 밤낮다 타보시고 쿠키도 웨이팅 은근히길어요 회전그네도 안어지럽고 재밌어요^^ 적당한넓이에알찬구성 매직패스 2회에 15000원이에요"
168,1.2,2022.05.14.,
169,4.0,2022.05.13.,"일요일 오후권으로 4시에 시간맞춰갔어요 솔직히 후기보고 기대안하고 갔는데
생각보다 붐비지않았고 자이언트스플래쉬 10분, 디거 20분 대기하고바로탔어요
폐장까지 꽉채워서 7개탔는데 원하면 더 탈수도있을정도로 한가했어요 저녁되니 춥더라고요 스낵바 여유있었고 줄도하나도없음요 아마 일요일 오후이기도하고 어버이날에 석가탄신일도 겹쳐서 그런것같아요. 아무튼 편차가 큰것같으니 눈치게임 꼭 성공하세요!
아, 그래도 역시나 규모가 작아서 좀 아쉽네요ㅋ
그치만 스플래쉬,디거 둘다 의외로 무섭고"
170,1.0,2022.05.13.,별하나도 아까워요.......
171,3.0,2022.05.10.,"그냥 모든게 답 없네요
돈 버리고 싶은 사람은 가세요."
172,3.5,2022.05.08.,잘돼있긴 한데... 사람이ㅜ진짜 너무 많아서 인당 거진 오마넌씩 내고 하루종일 기구 하나밖에 못타거 나왔써요 ... 꼭 평일에 가시길...ㅠㅠ 인원이 부족한지 스낵바도 주문 엄청 오래기다렸구 기구도 회전이 잘 안되는 느낌 주차비도 이해안돼요 폰 큐알로하면 삼처넌 등럭기계로하면 4처넌 나갈때 그냥 출구결제하면 육처넌... 나이 좀 있으신분들은 그냥 돈뜯기는 구조 아닌가요..?ㅠㅡㅠ 놀이기구 타고 입장료도 내고왔는데 왜 주차비도 또 내야하는건즤...
173,2.2,2022.05.08.,"주말이라 사람이 너무 많았음
생각보다 기구가 많지는 않았음
교복구경이 더 잼낫듯ㅋ"
174,3.5,2022.05.06.,빵점을 줄순 없나요? 가족이 자유이용권 사고 하나도 못타고 가긴 처음 입니다. 바가지에 쓰레기같은 음식 먹으려고 1시간 가까이 기다려보긴 처음 입니다. 가는곳마다 재료 소진에 놀이기구는 230분 대기에 조기 마감... 돈내고 지옥에 왔습니다. 애들도 두번 다시 오기싫다고 합니다. 롯데 이미지 완전 다 망쳤네요.
175,1.0,2022.05.06.,하나 탈려고 2시간째 줄.아직 끝이 안보임.줄지옥.최악
176,3.7,2022.05.06.,"네이버로 미리 예약했음에도 입장 한시간 기다려서 함.
오후 5시도 안됐는데 스낵바에 음식이 떨어지는 곳..
모든 놀이기구 기본 대기시간 1시간."
177,3.6,2022.05.06.,뭔가 턱없이 어트랙션이 부족한 것 같은??..
178,2.0,2022.05.06.,최악중에 최악임 자이언트스윙 줄4시간30분 기다림 음식점 매진 의자부족 사람들 전부 거지처럼 바닥에 않자있고 배도 고푸고 다시는 오고싶지않음
179,3.9,2022.05.04.,
180,4.7,2022.05.03.,"내부 디자인과 분위기는 잘 꾸며놓아서 볼거리가 많아 좋았다. 다만 식당, 상점 등 상업시설에 비해 아직 놀이기구 어트랙션이 턱없이 부족한 것 아닌가 싶다. 매직패스는 꼭 사는 걸 추천합니다!"
181,2.7,2022.05.03.,큰 돈 안되는 테마파크 그나마 부산경남권 정도 되니까 이거라도 생긴거다. 전라도 충청도 강원도 이런거 있나 봐라 돈이 안되니까 없다.
182,3.5,2022.05.01.,"ㄹㅇ 여기 리뷰쓴사람 놀이공원을 한번도 안가보신분들인가 줄겁나서야한다고하는데 당연히 줄서야죠ㅋㅋ 그것도 개장초기에 님들이 주말에가신거니ㅋㅋ 줄서야한다고 1점남기는사람 첨봤네 서울롯데월드는 어제 대기시간280분이였단다^^ 그럼 빨리와서 매직패스를 사시던가ㅋㅋㅋㅋㅋ 글고 어트도많이없다는데 아니 개장초기인데 당연히그러지 그럼 첨부터50~60개가들어오나? 어트,퍼레이드도 년말에 착공예정이고 서울롯데월드는 처음에 어트수7개였다 알고말해야...ㅉ 롯데리아 기본줄3시간? 자이언트스윙뷰 유명해진거모르나? 글고 직원이없다? 그럼 이월드가보시지요? 거긴직원이 1명인데^^ 뭐 입구,어트랙션입구,출구,직원조종실 까지합하면5명정도인데 직원이10명은있어야하나? 사람이많은건 모든 놀공원이 모두그렇자너ㅋㅋㅋㅋㅋ 그것도 개장초기인데 글고 어린이용이많다? 아니 뭐 없으면 애기엄마들이와서 애기가탈만한게없네요.. 죄다어른용.. 이러고 있으면 또 어린이용겁나많음 이렇고서 어쩌란말이지?ㅋㅋ Korea저놈은 스플이 물튄다2점 디거는 급발진이라서 2점 스윙은 멀미주의2점 오거스는 운휴중2점ㅋㅋ 저능아인가 글고 주차비3만원? 모바일정산을 하세요ㅠㅠ. 아님지가 파크이용안하고 주차비비싸다고하는건가? 글고 회전목마1시간?  그럼 지가 먼저오던가ㅋㅋ 애들 밥못먹임? 서울롯데월드는 기본2시간이고 에버랜드는3시간이다 좀 가보고말하삼요ㅋㅋ 아님 사람없는 가야랜드나 로봇랜드가시던가ㅋㅋ 글고 통도보다후짐? 어휴 다시가보던가 거긴걍. 폐장위기인데 평일100분대기? 금요일이나 수요일에갔겠지 이제 체험학습기간인데 글고 면적은 경월보다크고 실외에 지었는데도 좁게? 광주패밀리,오월드,유월드,강촌랜드,육림랜드가 더좁고 더없다. 어휴 우비3000원? 어 경주월드우비도3000원이야 미리사가지고오던가 사물함열떼마다 천원?지가 거기에 물건을넣고 닫으면 당연히 돈내야지ㅋㅋ ㄹㅇ 여기애들 수준왜이럼? 놀공원한번도 안가본 사람이 발작한다 경북애들인가? 경북애들은 놀공원 새로안지어줘서 난리야ㅠ 불쌍.. 이제 서울역가셔서 쉬세요...ㅋㅋ"
183,4.7,2022.04.30.,"일단 어른들이 탈만한 게 적음
아기들이 진짜 많고 그래서 그런가 무서운 기구는 줄 1도 안섰는데 
되잖은 청룡열차 같은 거 탄다고 줄 1시간 슴
그리고 너무 좁고.. 이렇다 할 새로운 기구도 없고
굳이 찾아갈만한 메리트가 전혀 없음"
184,1.7,2022.04.30.,
185,3.7,2022.04.30.,사람이 너무 많아요… 기구도 없어요… 직원도 없어요… 준비가 너무 미흡해요…
186,1.0,2022.04.26.,부산이 속았다. 90년대 놀이공원이다.. 그것도 엄청 작은..
187,2.6,2022.04.25.,하루종일 줄만 서다가 왔습니다 10시부터 밤9시까지 11시간동안  놀이기구는 6밖에 못탔습니다. 피고하기만 하고 재미없고 다시는 안가고싶은곳
188,2.5,2022.04.25.,진짜 주차비 왜받아요? 그리고 할인 제휴도 거의 없는 수준이고요. 잠실 롯데월드 규모 1/10수준인가..? 그것도 안되나..? 즐길거리 볼거리 탈것 먹을것 답도 없네요….. 망해서 놀이기구 다른나라에 싸게 수출할 계획 아니라면 실내나 확장 계획 하세요. 부산에 너무 인색하네요 롯데기업. 진짜 실망입니다 다시는 안갈것같네요.
189,2.5,2022.04.24.,"잠실은 실내에 지었는데도 이거보다 큼
에버랜드의 10분의 1정도도 안됨
실외에 지었는데도 이렇게 좁게 그것도 어른들이 탈만한건 아무것도 없는 그냥 동네 놀이터수준
여기 갈바에 통도환타지아 경주월드감 아니면 춘천 레고랜드가 훨신 나음"
190,1.1,2022.04.24.,왜글삭? 주차비왜받니  사물함열때마다 천원 ! 우비 삼천원! 누구아이디어?  그냥두당 ㅗ만원버릴분만..들어와주셔요
191,3.3,2022.04.23.,"기장환타지아
솔직히 통도환타지아 보다  후짐
주차비도 받음
진짜맘먹고 성인기준10분 뛰어다님
다볼수있음 작고 비싸고 먹을거없고
동선 특이하고 특색없고....
통도환타지아 긴장1도 안해도 되느 그런수준"
192,4.3,2022.04.22.,"22.4월 현기준 어른들이 탈 만한 기구는 3개뿐 ㅜ
평일에 운좋아서 10분도 안 기다리고 다 타고왔고
메인 3개 놀이기구 다 꿀잼!어른들위한 기구가 점점 더 생기면 좋겠어요"
193,2.0,2022.04.21.,"사전예약기간 저녁. 사람이 적다.
일저녁 강추"
194,4.1,2022.04.19.,부산에 놀이동산 생겨서 너무 좋음!!!
195,4.2,2022.04.19.,
196,1.7,2022.04.19.,"이딴게 놀이공원!? 풉ㅋ

유니버셜이나 디즈니좀 들여와라..."
197,2.0,2022.04.16.,"롯데월드?..!!   이건 뭐..서울 롯데월드나 애버랜드가 대형마트라면. 부산롯데월드는 편의점 정도...
어른들이 탈만한건 두어개뿐...것두 평일에도 최소 100분대기.. 규모도 작고 탈것도 없고...대기는 길고. 식당은 부족하고..."
198,2.9,2022.04.12.,"단체로 간 학생들한테 7천원짜리 식권 팔아놓고 공식 해당 식당갔더니 ""잘 모른다"" ""이런거 처음본다"" ""안받는다"" 이래가지고 밥 제대로 못먹은 애들도 많음. 제대로 전달도 안하고 팔아먹어? 

아직 정비중인 놀이기구도 있고(오거스 후룸) 무슨 테마파크 수준. 탈만한거 3개 말곤 무슨 애기들 탈거고 뭔가 다 기괴함.

다 준비중 이래놓고 정가에 팔아먹음. 먹고싶던 아이스크림도 준비중. 롤러코스터 레스토랑도 준비중. 꽃도 아직 심고있음.(이럴거면 왜 개장해서 돈은 그대로 받는지?)

가지마세요. 굳이 와보고 싶으면 그나마 자이언트 스플래쉬가 탈만함.

5월엔 뭐가 다 된다던데 5월 넘어오던지

그냥 빨리 장사 접고 디즈니한테 팔아넘겨라 부산이 뭘 잘못했다고 이러는지."
199,3.7,2022.04.12.,롯데가 롯데한 그곳
200,3.7,2022.04.10.,부산에 짓는건 좋은데 좀 작다
201,3.8,2022.04.09.,"이게 평점 4.1이라고? 잠실 롯데월드가 3.9다. 에버랜드가 4.1이고...
어디서 평점 장난질을...
결국 롯데 땅장사지 뭐... 진짜 기본도 못했네..."
202,1.0,2022.04.06.,별 1개 주는 것도 아까움. 이게 뭐냐 ㅋㅋㅋㅋ 애들 놀이터도 아니고 돈은 5만원돈 받아 처먹으면서 탈 것도 없고 ㅋㅋㅋㅋㅋㅋㅋ 가지말고 차라리 잠실을 가십쇼 ㅋㅋㅋㅋㅋㅋㅋ
203,3.1,2022.04.04.,"롯데는 부산에서 이익만 보고 투자에 인색하네. 남포동 타워도 안짓고, 월드도 개판이고…."
204,2.9,2022.04.04.,왜 매직포레스트인지 모르겠고 특색있는 라이드도 없고 규모도 엄청 작음… 경주월드보다 못하고 놀이기구는 마산 로봇랜드급입
205,4.1,2022.04.03.,"돈아깝따 가지마라
차라리 경주월드가 훨 낫지
.. 일본애들 배불려주는거다"
206,3.4,2022.03.31.,
207,4.0,2022.03.30.,"☆롯데월드 어드벤처 부산


오늘 소개할곳은 부산 기장 오시리아단지에 새롭게 오픈하는 [롯데월드 어드벤쳐 부산]입니다.

2022/3/31일에 오픈하는데 초대받아 그전에 프리오픈 행사에 방문했습니다.

오전에 오픈하지만 오후12시쯤 방문하였으며 늦게가면 주차장과 입구의 거리차가 있어 빨리가는것이 좋을거같습니다.

일단 입구성문을 지나면 오른쪽은 상담실이 있고 왼쪽은 로리스 엠포리움이라는 대형 캐릭터 상품샵 그리고 의무실,물품보관소,유모차 대여소 등이 있습니다.

크게 어른들이 탈수 있는것은 자이언트 디거,자이언트스윙,자이언트스플래쉬,오거스후룸이 있으며 130cm미만은 아이들이 탈수있는 놀이기구를 이용해야합니다.

실제 몇년전 디즈니가 들어온다고 하다  롯데월드로 바뀌면서 기대했는데 처음 조감도에서 몇가지 기구가 사라지고 다소 축소가 된거같아 개인적으로는 아쉬웠습니다.

또한 놀이기구와 음식점 갯수가 비슷할정도로 과해보이고 실내가없다보니 겨울철이나 비가올때는 다소 이용하기가 불편할수도 있습니다.

부산 기장 오시리아관광단지라는 이름을 걸고 만들어지는 롯데월드다보니 가족단위의 놀이공원을 테마로 만들었다는 기분이 들었습니다.

롯데월드부산이 앞으로 어떤형태로 바뀔지는 모르겠지만 부산인구가 계속감소하는 시점에 관광도시로서의 입지를 굳건히 만들려면 이곳이 성공적으로 진행이 되어야합니다.

오픈초기에는 아무래도 줄이 많을거같으니 
천천히 가보시는것을 추천드리며 마감시간이20:00다보니 18:00~19:00에 줄이 많이 없을시기니 그때 많이 타세요.

======================================
1.오거스후룸:보트타고 계곡20m급하강
2.폴사이드샵:오거스룸사진인화
3.캔디트레인:기차여행
4.토킹트리:말하는 나무
5.자이언트스윙:좌우로 크게움직임
6.자이언트디거:105km고속열차
7.회전목마:알죠?
8.조이풀아케이드:아케이드게임
9.양들의격투:범버카
10.아기돼지범버카:아기범버카
11.쿠키열차:어린이열차
12.날아라꼬꼬:여우에놀라는 꼬꼬
13.달려라염소:위아래 회전하면서돔
14.춤추는포니:점프점프위로
15.스완레이크:도는 백조
16.원더스테이지:무대
17~19.카니발게임
20.자이언트스플래쉬:40m수직 하강후 물벼락
21.회전그네:알죠?
22.가든스테이지:뮤지컬 공연장
23.키즈토리아+포레스트홀

======================================

인스타그램:love747812 
네이버인플루언서:@아콩이맛집여행"
208,2.0,2022.03.26.,"놀이공원인데 규모가 이게 뭐지 놀것도 볼것도 없고 가격은 거의 4~5만원 ♪♩♬ 장난치는것도아니고,,

차라리 서울에 있는 롯데월드가 그나마 낫지ㅋ"
209,2.1,2022.03.19.,"세상 쓰레기... 과연 이게 진짜 2022년에 개장한 놀이공원이 맞는지.... 돈이 너무 아깝습니다...

크기도 작고 탈것도 없고 퍼레이드는 무슨... 차라리 상여 운구하는게 더 재밌을듯 그냥 앞에 너구리 영정사진이나 하나 들고 행진하세요...

여자친구랑 갔다가 여자친구가 뭐 이딴데를 데리고 왔냐고 싸커킥 날렸습니다
저는 이제 평생 절름발이로 살아야합니다...

여러분의 지갑과 다리를 포기하면서까지 올 곳이 아닙니다....
지갑과 다리를 포기하지 않더라도 올 곳이 아닙니다...
심심하시면 그냥 집 바닥에 식용유 뿌려서 스케이트 타고 노세요 그게 5800만배 재밌습니다"
210,1.2,2022.03.19.,2022년도에 개장한 놀이공원맞나요? 탈거 볼거 너무 없음
211,4.4,2022.03.17.,"아직 여친 안생겼어요.
제발 생기게 해주세요.

그리고 3개 국어할수 있게 해주세요(韓,日,英)"
212,5.0,2022.03.11.,"사전오픈기간 3.17~3.20
정식오픈 3.31 래요

빨리 가고싶네요
오시리아역에서 5분"
213,4.5,2022.03.07.,"나도 롯데 안좋아하고 기존 계획보다 줄어든 건 분명 아쉬운 부분이지만, 요즘처럼 투자하기 쉽지않은 시대에 개장하는 부분에 대해서는 박수쳐줄만함. 그리고 주 타겟층이 가족단위라 어린이 시설 많은것도 사실이지만 국내에 처음들어오는 자이언트디거, 자이언트스플래쉬 만으로도 갈만함. 자이언트스윙에 오거스후룸도 괜찮은 기구로 보이고 일단 롯데월드는 서울도 마찬가지지만 접근성이 좋아서 데이트코스처럼 가볍게 가기도 좋기때문에 기대가 되긴함.  조경을 좀 더 강화하고 시간지나서 나무들 다 자리잡으면 더 좋은 공원같은 놀이동산이 되지 않은까 기대해봄. 확장도 가능하다면 꼭 했으면 좋겠음."
214,4.3,2022.03.07.,"루지타는곳 바로 옆에 있어서 공사중인 전경을 거의 다 봤는데 탈만한게 없어보이고 

생각보다 좁아보여서 대충 실망중~

그런데 가격은 1만원정도해야 가볼까 말까 할텐데 ㅎㅎ 

4만7천원 장난하는거지 ㅋ

차라리 광안리 해변가 옆에 있는 놀이공원을 가겠다 그래도 거긴 입장 무료에 디스코팡팡 보는 재미가 쏠쏠하기나 하지"
215,3.6,2022.02.26.,정식 오픈 2022년 03월 31일!!
216,4.3,2022.02.21.,
217,4.0,2022.02.15.,
218,3.0,2022.02.09.,
219,3.7,2022.01.31.,"부산시민 등쳐먹어 일본 배채우는 기업. 
부산타워는 어떻게 된거냐?
돈없다면서 놀이공원 만들돈은있냐??
약속을 지켜라!!!!"
220,2.3,2022.01.30.,기대
221,3.9,2022.01.27.,
222,2.0,2022.01.27.,
223,3.9,2022.01.06.,
224,2.6,2021.12.31.,일본만세~~~~~
225,4.0,2021.12.08.,"처음 가보는데 탈 것도 많고 
볼것도 많고 무엇보다 놀이기구가 재밌네요!!
잘 놀다 갑니다~!"
226,5.0,2021.12.06.,여친 보다 롯데월드 에서 돈 벌게 해주세요 미리 새해 소원
227,5.0,2021.11.25.,토요일에 다녀왔는데 사람이 많이 없어가지구 줄 기다리지 않고 재밌었어요!! 재밌는거 진짜많아서 다음달에 또 올꺼에요!!! 맛있는것두 엄청 많아요
228,5.0,2021.11.03.,"날씨가 쌀쌀해서 그런지 사람이 거의 없어서 덕분에 기구들 여러번 타봤네요 ㅎㅎ
오랜만에 여자친구랑 츄러스도 먹고 즐거운 시간 보냈습니다.
다음에 또 방문할께요 :)"
229,4.5,2021.11.01.,
230,5.0,2021.09.28.,내년 3월로 개장일 미뤘다고 합니다 ^^
231,5.0,2021.09.24.,"오픈날이 계속 밀려 속상한 1인 입니다. 코로나 나빴어~ㅜㅜ
두 공주님과 오픈 날만 손 꼽아 기다리는중입니다~^^*"
232,4.3,2021.09.23.,재밌었어용
233,3.7,2021.09.23.,현기증난다고요 빨리 오픈좀 하세요 ㅠㅠ
234,2.7,2021.09.19.,빨리오픈해라
235,5.0,2021.09.13.,언제 오픈 하나요ㅠㅠ 현기증나요 빨리 개장해줘요ㅠㅠ
236,4.8,2021.08.30.,여기는 잠실롯데월드보다 재미난거 많고 진짜로 좋아요ㅎㅎㅎ 개장할때까지 기다리고 있을게요 그리고 부산에가면 롯데월드를 포함해서 갈게요~~
237,5.0,2021.08.14.,"가격도 저렴하고 기구도 많고 진짜 재밌어요.
잠실보다 나은듯 ㅎㅎ"
238,3.3,2021.07.24.,9월 10일까지 얼마안남았네여
239,4.3,2021.07.11.,아랫분은 미래에서 이미 놀다오신건가?
240,4.4,2021.07.09.,
241,4.5,2021.07.02.,"좋아요 ㅎㅎ
화장실도 깨끗하고, 놀이기구도 재밌네요 ㅎㅎ 잘 놀다 갑니다 ~"
242,5.0,2021.06.03.,빨리 가구싶다  8월 몇일날 오픈하나?
243,4.4,2021.05.28.,
244,5.0,2021.05.13.,
245,4.8,2021.05.04.,"미월드 없어져서 너무 아쉬웠는데 
기대하겠습니다 !!!"
246,4.6,2021.04.18.,기대되네요.ㅎ
247,5.0,2021.04.17.,기대됩니다
248,4.6,2021.03.13.,밑에 사람 울산엔 현대 있잖아? 뭔 욕심이 그렇게 많으실까 ㅋㅋ 그리고 기업이 입지 조건 보고가지 창업자 고향은 무슨 상관?? 당신이 안가도 갈사람 많지요~
249,3.4,2021.02.14.,아래분 그런 논리로 이야리 하면 잠실 주민들도 똑같은거?
250,3.9,2021.02.02.,
251,4.9,2020.12.25.,최고에요!
252,4.2,2020.12.22.,롯데월드 롯데자이언츠 롯데백화점
253,2.7,2020.12.22.,부산 땅은 죄다 왜국기업 롯데 꺼구만 사실상 토착왜구 부산인들;;;
254,5.0,2020.12.19.,
255,4.1,2020.12.04.,잘되길
256,3.6,2020.11.27.,부산 살고싶다
257,2.2,2020.08.24.,여기 생기면 부산여행 가야겠네
258,2.8,2020.07.11.,유니클로후원하는 친일기업 ○데가 만드는데도 호구들 좋다고 가겠지 이러면서 무슨 불매운동한다고 ㅉㅉ
259,3.3,2020.05.13.,내년이다 드디어
260,4.0,2020.05.10.,이제 부산에도 놀거 생기네
261,4.1,2020.05.02.,이때면 이미 전역했겠네
262,5.0,2020.04.12.,안전하게 완공되길 완공되면 4살 애기와 놀려갑니다!
263,4.7,2020.04.03.,빨리되라 ㅜㅜ
264,3.5,2019.08.20.,완공되면 바로간다 ㅠ
265,4.6,2019.03.23.,
